"1","Financial Year","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3"
"2","Sales/Revenue","27,775.00","14,212.00","4,705.19","2,927.00","1,443.00","1,194.00","4,906.75","109.00","(27.00)","1.00"
"3","Pretax Income","1,651.00","512.00","(4,173.28)","(1,012.00)","(961.00)","(1,192.00)","(926.20)","(1,402.00)","(1,713.00)","(2,868.00)"
"4","Net Income","990.00","321.00","(3,504.48)","(1,012.00)","(961.00)","(1,191.00)","(953.75)","(1,402.00)","(1,713.00)","(2,875.00)"
"5","Cash & Short-Term Investments","9,519.00","3,202.00","156.58","3,592.00","4,888.00","3,558.00","3,570.00","172.00","380.00","260.00"
"6","Cash Only","6,474.00","119.00","41.34","373.00","1,607.00","187.00","166.00","5.00","223.00","40.00"
"7","Total Accounts Receivables","109,612.00","109,263.00","124,453.42","79,718.00","75,358.00","63,628.00","57,195.00","35,675.00","32,174.00","35,285.00"
"8","Inventories","285.00","-","-","-","-","-","-","-","-","-"
"9","Net Property, Plant & Equipment","4,225.00","3,821.00","3,407.13","3,027.00","2,673.00","2,304.00","1,963.00","1,631.00","1,306.00","994.00"
"10","Short Term Debt","37,371.00","40,566.00","39,908.22","11,216.00","12,212.00","3,743.00","6,517.00","5,889.00","3,170.00","3,337.00"
"11","Long Term Debt","2,760.00","2,426.00","2,073.36","1,669.00","1,356.00","1,054.00","796.00","613.00","427.00","283.00"
"12","Net Operating Cash Flow","7,657.00","(5,642.00)","4,577.03","29,873.00","720.00","7,601.00","(2,454.00)","803.00","151.00","(61.00)"
"13","Capital Expenditures","(5.00)","(15.00)","(11.81)","-","-","-","-","(2.00)","-","-"
"14","Total Shares Outstanding (million)","40,182.00","40,182.00","40,182.00","40,182.00","40,182.00","40,182.00","40,182.00","40,182.00","44,200.20","44,200.20"
