"1","Financial Year","30-06-2009","30-06-2010","30-06-2011","30-06-2012","30-06-2013","30-06-2014","30-06-2015","30-06-2016","30-06-2017","30-06-2018"
"2","Sales/Revenue","2,583,705.00","2,722,256.00","2,925,082.00","3,444,427.00","3,502,523.00","3,553,882.00","3,739,179.00","3,884,082.00","3,964,024.00","3,981,735.00"
"3","Pretax Income","939,033.00","704,173.00","805,267.00","887,663.00","618,895.00","384,171.00","56,416.00","(89,718.00)","223,952.00","(82,910.00)"
"4","Net Income","542,687.00","285,128.00","348,404.00","380,076.00","239,708.00","139,049.00","46,593.00","(95,741.00)","(120,898.00)","(99,439.00)"
"5","Cash & Short-Term Investments","2,093,511.00","2,273,802.00","3,345,145.00","3,030,992.00","3,044,017.00","2,626,096.00","2,818,842.00","1,933,237.00","3,384,485.00","2,156,971.00"
"6","Cash Only","-","-","707,973.00","688,520.00","-","-","-","1,904,651.00","3,142,677.00","1,781,600.00"
"7","Total Accounts Receivables","305,766.00","279,415.00","266,116.00","323,126.00","554,442.00","256,197.00","260,500.00","356,182.00","293,322.00","361,051.00"
"8","Inventories","214,265.00","213,012.00","246,240.00","280,476.00","292,470.00","325,759.00","359,358.00","494,942.00","428,130.00","377,910.00"
"9","Net Property, Plant & Equipment","993,675.00","1,531,013.00","1,493,277.00","1,719,704.00","2,153,419.00","2,090,548.00","2,483,081.00","3,546,223.00","2,870,700.00","2,718,906.00"
"10","Accrued Payable","-","-","-","-","-","-","-","-","-","-"
"11","Short Term Debt","317.00","328,217.00","1,184,457.00","171.00","20.00","143,452.00","477,350.00","524,511.00","2,521,709.00","530,850.00"
"12","Long Term Debt","2,027,672.00","1,673,740.00","739,151.00","1,245,822.00","1,579,669.00","1,575,169.00","1,873,984.00","2,051,417.00","175,052.00","1,967,453.00"
"13","Net Operating Cash Flow","863,931.00","855,208.00","757,031.00","880,431.00","722,048.00","309,806.00","276,756.00","(124,584.00)","383,641.00","44,824.00"
"14","Capital Expenditures","(217,180.00)","(349,572.00)","(163,667.00)","(313,421.00)","(369,693.00)","(403,015.00)","(716,857.00)","(663,990.00)","(285,075.00)","(294,539.00)"
"15","Total Shares Outstanding (million)","1,209,874.00","1,207,316.00","1,274,595.00","1,267,516.00","1,420,113.00","1,281,367.00","1,082,299.00","1,095,781.10","1,067,180.17","1,093,902.05"
