"1","Financial Year","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020"
"2","Sales/Revenue","313,872.00","419,088.00","548,258.00","596,283.00","682,364.00","766,940.00","860,696.00","983,435.00","1,113,873.00","1,223,169.00"
"3","Pretax Income","119,020.00","157,016.00","497,306.00","179,332.00","470,794.00","368,417.00","193,119.00","304,811.00","328,128.00","423,098.00"
"4","Net Income","117,354.00","193,729.00","641,334.00","173,925.00","466,852.00","407,318.00","175,362.00","288,670.00","314,036.00","328,047.00"
"5","Cash & Short-Term Investments","217,442.00","223,845.00","262,834.00","317,571.00","253,253.00","515,032.00","584,864.00","397,464.00","507,120.00","749,128.00"
"6","Cash Only","-","-","74,086.00","91,035.00","65,638.00","117,634.00","174,411.00","161,304.00","129,973.00","220,468.00"
"7","Total Accounts Receivables","143,282.00","148,415.00","151,141.00","168,845.00","219,582.00","251,558.00","252,700.00","386,532.00","375,787.00","444,688.00"
"8","Net Property, Plant & Equipment","461,177.00","717,215.00","811,923.00","965,693.00","1,250,747.00","1,360,361.00","1,335,035.00","1,483,898.00","1,697,120.00","1,844,238.00"
"9","Accrued Payable","81,673.00","-","-","-","-","-","-","-","-","-"
"10","Short Term Debt","-","11,532.00","35,260.00","51,731.00","45,825.00","5,799.00","281,725.00","62,841.00","84,177.00","36,973.00"
"11","Long Term Debt","-","143,000.00","130,477.00","88,494.00","101,965.00","169,658.00","142,037.00","110,166.00","129,513.00","147,048.00"
"12","Net Operating Cash Flow","84,903.00","141,970.00","143,840.00","290,921.00","338,016.00","461,455.00","423,500.00","407,961.00","610,235.00","641,233.00"
"13","Capital Expenditures","(116,859.00)","(149,527.00)","(177,411.00)","(221,779.00)","(332,959.00)","(368,960.00)","(218,993.00)","(248,439.00)","(318,356.00)","(282,609.00)"
"14","Total Shares Outstanding (million)","506,155.00","573,093.00","573,093.00","573,863.00","575,600.00","578,294.00","581,453.00","583,701.00","585,534.00","604,261.83"
