"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","496,917.88","524,937.19","603,522.49","686,753.69","701,549.20","806,709.57","814,086.42","765,480.39","726,264.49","924,373.14"
"3","Pretax Income","29,243.11","26,168.79","29,577.69","54,396.58","59,078.14","55,780.68","49,879.57","50,121.31","62,523.08","98,950.89"
"4","Net Income","22,037.45","19,647.52","21,960.89","39,735.15","43,498.73","40,742.91","37,788.17","37,644.63","47,854.10","68,426.30"
"5","Cash & Short-Term Investments","96,670.13","86,875.43","74,157.35","113,253.29","88,494.75","109,091.99","107,676.55","126,474.09","140,355.90","208,519.05"
"6","Cash Only","53,981.71","49,604.79","31,793.86","60,258.35","67,040.47","68,183.05","48,512.15","62,070.68","39,363.59","208,519.05"
"7","Total Accounts Receivables","98,911.21","108,815.17","116,070.31","128,408.53","131,808.90","140,293.66","148,645.25","138,437.34","162,058.09","178,477.94"
"8","Inventories","31,506.12","35,859.08","35,552.73","51,207.77","72,656.62","79,865.53","84,357.49","68,944.80","72,882.38","130,234.12"
"9","Net Property, Plant & Equipment","19,387.01","22,399.49","26,174.22","27,699.52","39,020.58","47,349.02","49,356.12","53,019.48","63,220.61","83,602.43"
"10","Accrued Payable","-","36,219.71","39,596.19","9,064.23","9,147.94","8,554.19","-","-","-","98,814.25"
"11","Short Term Debt","78,986.06","73,397.11","55,041.72","61,795.70","55,973.41","77,820.67","87,481.48","63,591.98","64,191.39","86,615.14"
"12","Long Term Debt","259.63","44.86","174.39","177.23","508.88","253.20","653.34","494.69","268.28","9,383.29"
"13","Net Operating Cash Flow","10,306.98","10,457.87","21,425.42","45,606.34","41,270.70","23,913.58","13,718.45","62,461.96","47,839.21","39,259.14"
"14","Capital Expenditures","(878.93)","(4,234.14)","(4,940.11)","(3,051.36)","(6,850.51)","(10,643.24)","(3,826.49)","(7,210.54)","(14,453.80)","(7,544.58)"
"15","Total Shares Outstanding (million)","260,000.00","780,007.80","780,007.80","795,231.15","825,972.91","844,852.65","863,461.65","895,808.55","895,808.55","1,069,866.12"
