"1","Financial Year","31-12-2009","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018"
"2","Sales/Revenue","263,896.00","321,856.00","297,619.00","326,350.00","281,007.00","256,341.00","204,907.00","227,883.00","226,255.00","180,878.00"
"3","Pretax Income","12,147.00","18,101.00","21,200.00","15,606.00","(2,830.00)","(31,166.00)","(15,511.00)","4,926.00","14,558.00","(7,896.00)"
"4","Net Income","6,921.00","11,201.00","13,580.00","9,738.00","(7,644.00)","(30,591.00)","(19,529.00)","3,246.00","16,420.00","(8,688.00)"
"5","Cash & Short-Term Investments","31,680.00","37,018.00","19,006.00","11,514.00","31,056.00","25,446.00","25,433.00","27,348.00","40,668.00","36,209.00"
"6","Cash Only","20,423.00","29,592.00","11,417.00","5,323.00","-","9,179.00","14,150.00","7,675.00","23,951.00","12,308.00"
"7","Total Accounts Receivables","65,305.00","78,321.00","64,742.00","91,407.00","73,577.00","77,251.00","80,141.00","108,784.00","116,834.00","93,225.00"
"8","Inventories","74,856.00","98,502.00","115,819.00","156,356.00","63,428.00","45,029.00","7,420.00","4,191.00","8,473.00","8,664.00"
"9","Net Property, Plant & Equipment","59,565.00","60,231.00","68,679.00","66,710.00","62,595.00","61,465.00","51,987.00","52,060.00","40,977.00","42,356.00"
"10","Accrued Payable","-","-","-","-","-","-","39,923.00","46,059.00","63,025.00","40,920.00"
"11","Short Term Debt","4,114.00","5,744.00","15,446.00","62,835.00","17,449.00","30,084.00","4,708.00","23,432.00","16,278.00","14,300.00"
"12","Long Term Debt","248.00","9,659.00","4,133.00","4,586.00","2,871.00","879.00","574.00","961.00","528.00","2,436.00"
"13","Net Operating Cash Flow","7,465.00","10,105.00","(360.00)","(39,007.00)","83,337.00","(3,672.00)","20,652.00","(12,645.00)","11,082.00","8,904.00"
"14","Capital Expenditures","(3,033.00)","(4,254.00)","(11,379.00)","(6,265.00)","(4,473.00)","(6,446.00)","(3,453.00)","(4,661.00)","(1,998.00)","(6,142.00)"
"15","Total Shares Outstanding (million)","60,402.00","60,402.00","60,402.00","60,402.00","60,402.00","60,402.00","60,402.00","60,402.00","60,402.00","60,402.00"
