"1","Financial Year","30-09-2019       1","31-12-2019       2","31-03-2020       3","30-06-2020       4","30-09-2020       1","31-12-2020       2","31-03-2021       3","30-06-2021       4","30-09-2021       1","31-12-2021       2"
"2","Sales/Revenue","94,110.00","128,201.00","86,179.00","36,470.00","78,015.00","83,048.00","63,472.00","52,289.00","42,848.00","102,200.00"
"3","Pretax Income","6,410.00","13,212.00","(30.00)","(8,778.00)","8,055.00","9,004.00","1,622.00","2,600.00","(2,664.00)","22,464.00"
"4","Net Income","3,954.00","7,475.00","(2,654.00)","(5,997.00)","5,362.00","6,391.00","2,837.00","(718.00)","(4,841.00)","19,428.00"
"5","Cash & Short-Term Investments","98,048.00","98,362.00","96,218.00","101,125.00","106,556.00","117,818.00","104,281.00","100,696.00","103,229.00","120,586.00"
"6","Cash Only","26,387.00","75,455.00","76,339.00","77,709.00","80,230.00","90,459.00","96,855.00","85,203.00","86,664.00","106,940.00"
"7","Total Accounts Receivables","71,094.00","76,998.00","58,592.00","53,251.00","62,186.00","61,242.00","47,707.00","44,995.00","39,607.00","54,188.00"
"8","Inventories","95,118.00","102,880.00","100,010.00","96,457.00","89,645.00","80,775.00","64,010.00","60,792.00","61,183.00","54,096.00"
"9","Net Property, Plant & Equipment","116,379.00","185,013.00","175,340.00","178,411.00","169,247.00","215,297.00","146,454.00","132,475.00","126,533.00","131,670.00"
"10","Accrued Payable","-","39,907.00","28,563.00","30,451.00","31,216.00","35,494.00","38,583.00","20,943.00","21,006.00","26,849.00"
"11","Short Term Debt","14,755.00","39,025.00","29,028.00","33,935.00","28,979.00","21,723.00","17,742.00","27,680.00","26,660.00","29,066.00"
"12","Long Term Debt","34,396.00","82,651.00","80,664.00","75,541.00","74,007.00","110,759.00","111,551.00","103,334.00","99,570.00","104,143.00"
"13","Net Operating Cash Flow","(2,879.00)","21,276.00","18,045.00","17,128.00","14,287.00","29,570.00","27,199.00","8,005.00","7,668.00","28,988.00"
"14","Capital Expenditures","(198.00)","(1,638.00)","(2,697.00)","(1,842.00)","(797.00)","(52,480.00)","42,302.00","7,285.00","(1,230.00)","(1,718.00)"
"15","Total Shares Outstanding (million)","-","197,351.40","197,351.40","197,351.40","186,473.60","201,390.60","217,073.95","217,073.95","200,995.12","200,995.12"
