"1","Financial Year","31-03-2011","31-03-2012","31-03-2013","31-03-2014","31-03-2015","31-03-2016","31-03-2017","31-03-2018","31-03-2019","31-03-2020"
"2","Sales/Revenue","123,048.49","155,433.51","123,112.10","116,212.89","145,870.96","129,003.50","70,626.66","101,027.64","97,159.78","80,332.00"
"3","Pretax Income","18,308.80","7,187.40","(8,159.24)","(830.16)","3,663.25","8,265.80","(3,577.65)","5,892.59","4,219.89","(1,322.00)"
"4","Net Income","12,419.79","4,048.03","(25,919.83)","7,005.19","4,456.84","4,406.07","(4,027.41)","3,661.49","5,613.51","(166.00)"
"5","Cash & Short-Term Investments","15,004.72","2,344.33","10,702.68","6,709.93","19,017.39","8,967.71","11,974.58","22,454.24","15,528.75","21,077.00"
"6","Cash Only","14,999.52","2,338.99","9,615.92","-","-","-","-","-","-","-"
"7","Total Accounts Receivables","37,038.68","56,834.96","19,042.08","21,155.63","49,317.45","19,506.69","27,886.11","27,271.79","48,504.83","44,106.00"
"8","Inventories","16,163.16","20,399.36","30,098.76","14,037.79","26,730.20","12,282.28","6,943.25","14,663.39","7,312.96","11,589.00"
"9","Net Property, Plant & Equipment","28,351.84","42,974.60","48,714.05","45,436.50","42,117.12","40,121.08","35,773.02","36,285.30","35,354.67","34,370.00"
"10","Accrued Payable","-","-","-","-","48,430.60","17,069.18","18,262.47","18,202.63","17,472.83","-"
"11","Short Term Debt","18,652.69","39,025.68","25,347.66","25,897.27","33,328.53","5,282.26","4,182.83","9,704.72","7,160.92","6,539.00"
"12","Long Term Debt","8,719.26","20,285.50","21,410.23","7,299.34","13,864.61","12,762.73","11,337.74","11,266.85","9,812.11","9,071.00"
"13","Net Operating Cash Flow","7,251.13","(5,822.32)","26,526.26","15,382.65","(3,866.10)","22,300.03","5,653.07","3,380.25","(832.46)","9,698.00"
"14","Capital Expenditures","(1,702.44)","(15,750.30)","(8,267.98)","(467.42)","(2,208.77)","(831.88)","(138.33)","(1,415.79)","(1,523.56)","(1,301.00)"
"15","Total Shares Outstanding (million)","35,174.00","35,174.00","35,174.00","35,173.80","35,173.80","35,173.80","35,173.80","39,432.90","42,265.40","42,361.30"
