"1","Financial Year","31-10-2019       3","31-01-2020       4","30-04-2020       1","31-07-2020       2","31-10-2020       3","31-01-2021       4","30-04-2021       1","31-07-2021       2","31-10-2021       3","31-01-2022       4"
"2","Sales/Revenue","175,309.00","181,033.43","201,355.00","237,983.00","278,600.00","253,739.00","312,451.00","400,833.00","492,804.00","495,574.00"
"3","Pretax Income","19,162.00","6,160.89","35,664.00","47,274.00","44,642.00","16,971.00","43,721.00","56,968.00","61,298.00","48,676.00"
"4","Net Income","13,789.00","2,354.43","22,899.00","33,161.00","28,835.00","9,996.00","28,383.00","36,146.00","41,087.00","31,552.00"
"5","Cash & Short-Term Investments","287,311.00","243,120.00","274,741.00","310,266.00","386,939.00","337,972.00","272,553.00","392,020.00","427,902.00","410,790.00"
"6","Cash Only","180,515.00","148,641.00","176,049.00","183,060.00","258,787.00","232,104.00","165,154.00","283,634.00","319,743.00","308,513.00"
"7","Total Accounts Receivables","41,996.00","43,085.00","43,893.00","52,447.00","50,081.00","51,781.00","71,360.00","72,861.00","93,601.00","61,441.00"
"8","Inventories","27,784.00","27,211.00","32,069.00","30,116.00","21,277.00","20,464.00","24,572.00","24,517.00","34,896.00","33,754.00"
"9","Net Property, Plant & Equipment","618,136.00","634,341.00","633,927.00","628,437.00","635,853.00","634,656.00","632,240.00","723,852.00","726,248.00","735,428.00"
"10","Accrued Payable","55,271.00","64,000.00","68,939.00","64,916.00","68,658.00","69,480.00","81,186.00","109,876.00","143,954.00","132,942.00"
"11","Short Term Debt","14,008.00","13,689.00","12,520.00","12,027.00","11,320.00","11,688.00","8,745.00","10,914.00","10,864.00","10,885.00"
"12","Long Term Debt","1,575.00","570.00","-","-","39,048.00","37,620.00","36,192.00","60,480.00","57,981.00","55,482.00"
"13","Net Operating Cash Flow","29,819.00","20,972.00","44,133.00","47,974.00","54,289.00","11,462.00","30,691.00","71,356.00","75,552.00","47,936.00"
"14","Capital Expenditures","(15,243.00)","(29,183.00)","(9,644.00)","(13,587.00)","(7,565.00)","(24,274.00)","(66,750.00)","(7,191.00)","(11,266.00)","(13,868.00)"
"15","Total Shares Outstanding (million)","933,607.33","933,607.33","933,607.33","933,607.33","933,607.33","933,609.73","933,609.73","953,929.46","964,249.57","965,415.32"
