"1","Financial Year","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-03-2018","31-03-2019","31-03-2020","30-06-2021"
"2","Sales/Revenue","214,729.62","216,469.80","204,660.47","183,688.33","170,001.34","165,172.81","175,629.97","117,087.00","109,291.00","90,580.00"
"3","Pretax Income","20,442.84","22,546.06","22,712.71","12,892.96","441.45","4,581.67","6,912.01","1,587.08","(2,254.00)","(5,611.00)"
"4","Net Income","14,290.79","15,668.73","16,527.47","7,139.77","(3,234.21)","1,650.07","3,085.13","223.36","(3,905.00)","(5,119.00)"
"5","Cash & Short-Term Investments","21,079.93","18,712.25","18,210.27","18,833.70","12,446.13","13,523.74","14,312.75","8,008.75","3,963.00","4,945.00"
"6","Cash Only","13,688.55","11,518.76","12,836.80","13,628.94","7,094.70","8,028.44","8,661.73","6,373.09","2,294.00","3,848.00"
"7","Total Accounts Receivables","13,869.29","14,424.45","9,764.87","10,645.73","16,506.97","17,713.98","15,501.48","9,924.40","8,003.00","4,946.00"
"8","Inventories","108,201.61","125,595.68","117,789.18","127,808.63","125,890.76","135,083.87","119,663.26","121,619.50","132,221.00","102,819.00"
"9","Net Property, Plant & Equipment","143,488.16","121,198.85","119,389.64","127,590.60","142,025.84","140,264.21","122,054.29","120,084.95","126,195.00","125,165.00"
"10","Accrued Payable","-","-","-","-","-","-","-","14,150.29","-","-"
"11","Short Term Debt","53,650.81","59,157.65","41,475.92","44,643.62","50,526.05","64,109.24","43,556.16","34,648.05","45,582.00","26,706.00"
"12","Long Term Debt","35,162.90","40,844.16","36,104.40","47,750.21","43,631.77","49,456.14","50,823.04","48,527.89","50,945.00","43,827.00"
"13","Net Operating Cash Flow","10,538.65","2,321.73","35,054.40","9,637.59","17,609.72","(11,702.08)","28,589.87","9,069.73","(2,961.00)","10,834.00"
"14","Capital Expenditures","(2,323.45)","(2,377.95)","(2,278.33)","(7,946.26)","(7,631.03)","(1,913.02)","(1,038.29)","(950.89)","(560.00)","(273.00)"
"15","Total Shares Outstanding (million)","197,990.00","197,990.00","197,990.00","197,990.00","197,990.00","197,990.00","197,990.00","197,990.00","197,990.00","197,990.00"
