"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","204,307.00","182,732.00","205,314.00","144,645.00","230,826.00","232,574.00","275,907.00","327,116.00","218,480.00","255,057.00"
"3","Pretax Income","38,142.00","(16,404.00)","(15,769.00)","2,152.00","17,342.00","20,460.00","30,227.00","4,053.00","38,866.00","85,216.00"
"4","Net Income","30,553.00","(15,952.00)","(13,188.00)","894.00","12,538.00","14,920.00","22,121.00","2,929.00","28,939.00","64,069.00"
"5","Cash & Short-Term Investments","43,817.00","35,738.00","48,756.00","43,710.00","55,734.00","36,846.00","37,935.00","34,495.00","88,021.00","122,576.00"
"6","Cash Only","43,817.00","35,738.00","48,756.00","43,710.00","55,734.00","36,846.00","37,935.00","34,495.00","88,021.00","122,576.00"
"7","Total Accounts Receivables","44,156.00","38,367.00","33,577.00","41,616.00","35,751.00","44,333.00","58,112.00","71,350.00","46,359.00","29,373.00"
"8","Inventories","469,308.00","467,186.00","438,167.00","438,223.00","532,464.00","604,817.00","665,462.00","655,587.00","742,206.00","789,862.00"
"9","Net Property, Plant & Equipment","124,479.00","126,281.00","122,640.00","126,752.00","134,810.00","140,762.00","143,193.00","141,993.00","140,542.00","143,540.00"
"10","Accrued Payable","54,722.00","71,368.00","50,120.00","47,520.00","51,724.00","58,235.00","165,501.00","126,983.00","185,195.00","187,931.00"
"11","Short Term Debt","255,551.00","273,107.00","277,548.00","348,095.00","377,892.00","356,844.00","360,320.00","402,166.00","384,808.00","416,686.00"
"12","Long Term Debt","53,539.00","76,645.00","74,888.00","77,954.00","77,947.00","127,005.00","54,175.00","54,269.00","54,107.00","44,045.00"
"13","Net Operating Cash Flow","(12,098.00)","28,020.00","12,174.00","(70,196.00)","(3,748.00)","(44,664.00)","997.00","(43,754.00)","37,358.00","17,999.00"
"14","Capital Expenditures","(5,670.00)","(3,032.00)","(1,618.00)","(4,524.00)","(7,497.00)","(3,135.00)","(2,895.00)","(1,486.00)","(1,038.00)","(4,434.00)"
"15","Total Shares Outstanding (million)","400,000.00","400,000.00","400,000.00","400,000.00","400,000.00","400,000.00","400,000.00","400,000.00","420,000.00","420,000.00"
