"1","Financial Year","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3"
"2","Sales/Revenue","157,950.00","156,244.00","161,971.00","171,429.00","121,736.00","130,089.00","131,747.00","166,771.00","184,407.00","183,830.00"
"3","Pretax Income","8,971.00","7,005.00","6,249.00","15,420.00","9,769.00","11,121.00","8,149.00","18,916.00","25,746.00","24,742.00"
"4","Net Income","6,596.00","4,398.00","4,187.00","11,807.00","7,760.00","6,288.00","4,829.00","11,272.00","17,609.00","17,320.00"
"5","Cash & Short-Term Investments","109,756.00","110,119.00","137,771.00","161,852.00","154,197.00","134,159.00","142,609.00","160,501.00","130,682.00","144,636.00"
"6","Total Accounts Receivables","63,540.00","64,528.00","66,866.00","52,379.00","54,542.00","53,112.00","50,895.00","68,121.00","66,080.00","60,685.00"
"7","Inventories","289,104.00","283,753.00","275,065.00","241,094.00","269,619.00","258,380.00","286,271.00","276,847.00","286,936.00","352,886.00"
"8","Net Property, Plant & Equipment","162,347.00","178,513.00","176,676.00","168,568.00","173,321.00","165,700.00","165,308.00","161,013.00","161,450.00","154,491.00"
"9","Accrued Payable","19,399.00","24,086.00","30,046.00","16,431.00","16,397.00","16,084.00","33,232.00","19,905.00","22,766.00","27,338.00"
"10","Short Term Debt","93,096.00","81,640.00","92,150.00","71,180.00","79,659.00","60,364.00","69,597.00","99,081.00","86,410.00","144,201.00"
"11","Long Term Debt","24,384.00","23,070.00","20,969.00","19,584.00","18,231.00","15,930.00","14,120.00","12,770.00","11,089.00","7,033.00"
"12","Net Operating Cash Flow","(10,574.00)","17,107.00","23,909.00","54,364.00","(22,385.00)","25,911.00","1,538.00","(6,541.00)","26,101.00","(31,398.00)"
"13","Capital Expenditures","(14,119.00)","(4,322.00)","(2,965.00)","(450.00)","(2,327.00)","(2,438.00)","(764.00)","(508.00)","(706.00)","(1,888.00)"
"14","Total Shares Outstanding (million)","154,453.10","154,183.30","153,577.00","153,517.70","153,517.70","153,517.70","153,517.70","153,518.00","153,518.00","153,518.00"
