"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","46,943.00","52,457.00","39,613.00","26,762.00","49,509.00","43,728.00","42,478.00","35,263.00","28,991.00","63,695.00"
"3","Pretax Income","2,446.00","6,909.00","2,480.00","(2,036.00)","7,128.00","8,050.00","4,709.00","282.00","2,622.00","13,090.00"
"4","Net Income","1,344.00","4,712.00","1,812.00","(1,932.00)","5,347.00","5,410.00","3,204.00","58.00","1,496.00","9,290.00"
"5","Cash & Short-Term Investments","10,258.00","13,666.00","14,042.00","13,973.00","20,105.00","17,883.00","20,802.00","33,159.00","34,130.00","43,001.00"
"6","Cash Only","-","-","-","-","-","-","-","33,159.00","34,130.00","43,001.00"
"7","Total Accounts Receivables","22,508.00","28,231.00","24,487.00","23,363.00","25,071.00","26,421.00","23,042.00","22,457.00","21,223.00","28,237.00"
"8","Inventories","50,621.00","49,787.00","53,826.00","50,787.00","48,440.00","44,945.00","47,698.00","48,444.00","47,763.00","46,291.00"
"9","Net Property, Plant & Equipment","103,306.00","112,337.00","107,921.00","98,454.00","96,222.00","92,502.00","89,132.00","81,908.00","75,329.00","109,378.00"
"10","Accrued Payable","-","-","-","-","-","-","-","24,515.00","23,901.00","38,914.00"
"11","Short Term Debt","41,881.00","54,082.00","53,773.00","48,918.00","48,503.00","46,402.00","42,357.00","46,380.00","44,401.00","51,133.00"
"12","Long Term Debt","51,265.00","57,191.00","56,875.00","50,823.00","49,554.00","43,054.00","39,417.00","48,226.00","41,493.00","61,435.00"
"13","Net Operating Cash Flow","2,724.00","32,671.00","14,054.00","8,384.00","13,836.00","19,964.00","16,017.00","1,521.00","10,796.00","24,845.00"
"14","Capital Expenditures","(1,297.00)","(2,082.00)","(663.00)","(770.00)","(2,209.00)","(2,035.00)","(2,494.00)","1,998.00","(2,816.00)","1,892.00"
"15","Total Shares Outstanding (million)","219,999.73","219,999.73","219,999.73","219,999.73","219,999.73","329,997.95","329,997.95","329,997.95","329,997.95","329,997.95"
