"1","Financial Year","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3"
"2","Sales/Revenue","216,008.00","267,919.00","282,841.64","252,601.00","248,704.00","353,371.00","363,322.03","340,621.00","455,344.00","486,857.00"
"3","Pretax Income","10,740.00","48,475.00","16,720.21","20,562.00","20,513.00","69,307.00","(11,916.97)","47,562.00","103,941.00","125,993.00"
"4","Net Income","5,141.00","24,777.00","15,844.15","10,245.00","13,257.00","42,769.00","(19,054.64)","40,975.00","74,137.00","103,293.00"
"5","Cash & Short-Term Investments","110,645.00","133,183.00","110,238.00","129,163.00","133,944.00","253,083.00","273,011.00","244,105.00","305,318.00","364,499.00"
"6","Cash Only","110,555.00","133,093.00","-","129,163.00","133,944.00","253,083.00","-","226,583.00","266,794.00","307,933.00"
"7","Total Accounts Receivables","45,880.00","50,643.00","92,610.00","65,768.00","72,406.00","42,312.00","55,992.00","62,456.00","49,924.00","47,426.00"
"8","Inventories","246,546.00","271,786.00","281,003.00","277,494.00","280,027.00","265,149.00","248,933.00","253,724.00","145,869.00","148,163.00"
"9","Net Property, Plant & Equipment","1,692,913.00","1,682,568.00","1,661,580.00","1,642,871.00","1,649,652.00","1,648,563.00","1,614,850.00","1,610,754.00","1,606,134.00","1,594,772.00"
"10","Accrued Payable","-","-","-","-","-","-","-","176,275.00","173,570.00","170,851.00"
"11","Short Term Debt","272,434.00","273,471.00","274,511.00","282,959.00","290,417.00","283,352.00","277,067.00","252,415.00","241,451.00","242,386.00"
"12","Long Term Debt","324,042.00","313,756.00","286,928.00","282,366.00","265,007.00","260,457.00","239,205.00","220,145.00","194,235.00","180,946.00"
"13","Net Operating Cash Flow","29,294.00","42,236.00","42,329.00","38,727.00","53,787.00","145,750.00","78,491.00","64,644.00","139,362.00","126,513.00"
"14","Capital Expenditures","(27,101.00)","(11,713.00)","(26,971.00)","(11,319.00)","(13,049.00)","(19,476.00)","(22,532.00)","(14,512.00)","(16,120.00)","(12,967.00)"
"15","Total Shares Outstanding (million)","441,074.80","440,461.90","440,461.90","440,461.90","440,461.90","440,461.90","440,461.90","440,461.90","440,461.90","440,461.90"
