"1","Financial Year","31-03-2019       1","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2"
"2","Sales/Revenue","1,783.00","3,330.00","2,155.00","1,418.66","1,402.00","2,937.00","882.00","800.45","779.00","2,434.00"
"3","Pretax Income","1,391.00","5,545.00","3,507.00","1,376.72","1,784.00","3,369.00","1,396.00","1,334.82","3,907.00","4,596.00"
"4","Net Income","1,359.00","4,373.00","3,456.00","1,122.15","1,766.00","2,040.00","1,276.00","1,368.45","3,930.00","3,358.00"
"5","Cash & Short-Term Investments","140,414.00","146,348.00","137,416.00","136,527.00","135,083.00","135,255.00","133,985.00","130,881.00","122,768.00","116,294.00"
"6","Total Accounts Receivables","3,743.00","8,775.00","1,428.00","883.00","1,171.00","9,815.00","589.00","615.00","719.00","8,633.00"
"7","Net Property, Plant & Equipment","280.00","364.00","340.00","315.00","403.00","365.00","319.00","199.00","157.00","188.00"
"8","Short Term Debt","-","55.00","55.00","56.00","120.00","112.00","98.00","83.00","51.00","89.00"
"9","Long Term Debt","-","48.00","-","20.00","53.00","32.00","16.00","-","-","5.00"
"10","Net Operating Cash Flow","(736.00)","(831.00)","(1,072.00)","(587.00)","(756.00)","(873.00)","(1,230.00)","(746.00)","(701.00)","(738.00)"
"11","Capital Expenditures","(7.00)","(3.00)","(13.00)","(10.00)","(8.00)","(6.00)","-","(25.00)","-","-"
"12","Total Shares Outstanding (million)","137,784.90","137,784.90","-","137,784.90","133,440.50","133,440.50","133,440.50","135,612.70","134,119.90","132,118.00"
