"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","327,608.00","1,162,029.00","195,854.00","111,957.00","217,435.00","611,635.00","252,693.00","249,142.00","213,043.00","496,338.00"
"3","Pretax Income","49,450.00","206,034.00","(8,696.00)","(99,799.00)","(21,946.00)","(64,890.00)","(490.00)","(26,766.00)","(38,923.00)","(149,021.00)"
"4","Net Income","27,098.00","126,245.00","(21,937.00)","(93,357.00)","(28,872.00)","(133,118.00)","(4,319.00)","(7,367.00)","(50,381.00)","(152,259.00)"
"5","Cash & Short-Term Investments","727,643.00","1,057,775.00","864,652.00","1,385,275.00","1,508,639.00","1,303,205.00","1,463,067.00","1,298,443.00","1,173,512.00","858,032.00"
"6","Total Accounts Receivables","832,753.00","870,932.00","748,380.00","729,752.00","797,134.00","799,096.00","906,333.00","931,790.00","978,405.00","1,041,423.00"
"7","Inventories","2,468,519.00","1,832,216.00","1,787,055.00","1,854,594.00","1,841,345.00","1,538,764.00","1,571,896.00","1,530,743.00","1,479,504.00","1,200,618.00"
"8","Net Property, Plant & Equipment","483,033.00","484,585.00","478,079.00","467,171.00","460,787.00","496,025.00","488,161.00","478,052.00","469,993.00","454,371.00"
"9","Accrued Payable","994,753.00","1,083,888.00","962,705.00","1,035,405.00","940,504.00","1,007,008.00","1,041,436.00","1,044,544.00","1,002,993.00","1,043,462.00"
"10","Short Term Debt","1,134,204.00","1,059,358.00","976,474.00","1,597,128.00","1,889,491.00","1,504,971.00","1,494,397.00","1,132,316.00","664,595.00","1,008,422.00"
"11","Long Term Debt","2,661,128.00","2,357,597.00","2,426,906.00","2,616,308.00","2,600,043.00","2,608,852.00","3,033,453.00","3,148,953.00","3,572,104.00","3,212,840.00"
"12","Net Operating Cash Flow","80,873.00","790,712.00","(77,150.00)","(100,467.00)","(114,548.00)","202,384.00","(62,827.00)","20,386.00","(88,020.00)","80,948.00"
"13","Capital Expenditures","(48,556.00)","(10,352.00)","(7,005.00)","(31,065.00)","(25,570.00)","18,520.00","(184,140.00)","(22,542.00)","(1,138.00)","(351,101.00)"
"14","Total Shares Outstanding (million)","4,537,436.04","4,537,436.04","4,537,436.04","4,414,095.62","4,414,095.62","4,414,095.62","5,058,476.22","5,058,476.22","5,058,476.22","5,058,476.22"
