"1","Financial Year","31-12-2009","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018"
"2","Sales/Revenue","62,001.00","54,470.00","52,160.00","83,427.00","102,611.00","109,754.00","119,268.00","132,000.00","155,385.00","134,639.00"
"3","Pretax Income","15,164.00","11,564.00","10,180.00","18,194.00","23,112.00","20,597.00","21,069.00","21,859.00","22,625.00","15,450.00"
"4","Net Income","12,614.00","9,322.00","8,507.00","15,376.00","19,359.00","17,414.00","18,090.00","18,279.00","18,717.00","11,108.00"
"5","Cash & Short-Term Investments","30,551.00","34,350.00","31,990.00","28,593.00","43,018.00","50,890.00","43,886.00","41,027.00","30,737.00","68,541.00"
"6","Cash Only","12,554.00","17,549.00","12,984.00","7,372.00","11,465.00","15,473.00","43,886.00","41,027.00","15,226.00","42,860.00"
"7","Total Accounts Receivables","26,148.00","19,529.00","21,904.00","41,873.00","50,143.00","51,193.00","65,377.00","84,275.00","103,196.00","68,081.00"
"8","Inventories","1,478.00","1,175.00","1,283.00","1,249.00","1,472.00","1,636.00","1,381.00","1,248.00","5,314.00","2,777.00"
"9","Net Property, Plant & Equipment","5,074.00","7,040.00","6,836.00","5,193.00","7,131.00","10,564.00","12,229.00","11,549.00","15,639.00","15,077.00"
"10","Accrued Payable","-","-","-","-","-","-","2,508.00","12,871.00","-","-"
"11","Short Term Debt","-","-","-","-","-","-","-","-","-","-"
"12","Long Term Debt","-","-","-","-","-","-","-","-","-","-"
"13","Net Operating Cash Flow","8,736.00","15,065.00","5,304.00","1,588.00","17,071.00","17,080.00","4,698.00","3,462.00","3,586.00","44,417.00"
"14","Capital Expenditures","(416.00)","(458.00)","(381.00)","(1,005.00)","(1,654.00)","(4,363.00)","(1,301.00)","(957.00)","(6,134.00)","(1,790.00)"
"15","Total Shares Outstanding (million)","247,570.00","245,570.00","243,407.00","243,407.00","243,407.00","243,387.00","243,357.00","486,653.20","486,654.00","486,583.20"
