"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","56,836.64","93,313.98","167,257.72","270,053.42","354,766.14","688,918.15","418,047.56","297,736.81","136,894.00","175,023.00"
"3","Pretax Income","8,082.29","14,004.34","21,223.11","25,416.17","46,233.11","45,099.58","9,734.50","(251,244.18)","(190,226.00)","7,916.00"
"4","Net Income","7,050.13","8,214.69","16,344.87","21,165.57","33,031.21","30,009.26","1,774.61","(247,822.87)","(190,063.00)","3,076.00"
"5","Cash & Short-Term Investments","17,727.65","15,054.71","38,547.82","43,879.85","77,108.40","52,691.68","60,148.46","26,481.63","24,171.00","47,380.00"
"6","Cash Only","15,937.28","9,854.68","26,022.80","12,064.00","21,747.99","11,468.29","28,018.04","9,658.43","8,351.00","28,747.00"
"7","Total Accounts Receivables","31,272.72","67,430.47","96,248.36","139,632.46","217,379.60","435,292.61","367,853.37","252,073.18","247,857.00","257,413.00"
"8","Inventories","2,679.32","8,686.30","15,798.86","13,782.03","12,505.15","13,012.52","11,662.96","13,494.40","12,625.00","12,425.00"
"9","Net Property, Plant & Equipment","6,550.59","28,088.95","69,088.81","94,916.53","107,471.19","106,939.62","108,087.94","126,968.47","90,977.00","61,923.00"
"10","Short Term Debt","2,491.87","3,971.81","17,281.03","22,239.61","19,133.23","31,665.82","21,410.62","111,373.29","98,482.00","83,670.00"
"11","Long Term Debt","605.69","11,527.22","21,614.93","23,821.29","67,809.89","148,676.08","118,485.39","24,791.78","27,490.00","16,182.00"
"12","Net Operating Cash Flow","(1,523.44)","(1,894.00)","(15,943.10)","18,794.63","(81,336.00)","(107,438.99)","66,574.03","10,529.98","1,418.00","(11,214.00)"
"13","Capital Expenditures","(1,091.38)","(19,814.72)","(21,312.08)","(15,138.48)","(24,147.12)","(17,751.75)","(13,745.07)","(18,338.99)","(16,861.00)","(706.00)"
"14","Total Shares Outstanding (million)","330,000.00","493,390.00","799,421.33","916,671.82","1,155,230.20","1,155,230.20","1,155,230.20","1,180,230.30","1,525,276.00","1,663,531.00"
