"1","Financial Year","31-05-2012","31-05-2013","31-05-2014","31-05-2015","31-05-2016","31-05-2017","31-05-2018","31-05-2019","31-05-2020","31-05-2021"
"2","Sales/Revenue","62,069.00","61,463.00","49,729.00","32,253.00","32,366.00","28,333.00","28,980.00","29,697.00","30,930.00","30,477.00"
"3","Pretax Income","5,132.00","2,761.00","14,939.00","758.00","(286.00)","(2,463.00)","1,369.00","1,965.00","2,067.00","2,258.00"
"4","Net Income","2,363.00","628.00","13,596.00","(1,540.00)","(1,654.00)","(4,128.00)","(792.00)","(344.00)","(360.00)","382.00"
"5","Cash & Short-Term Investments","6,294.00","5,755.00","32,394.00","6,519.00","8,847.00","10,150.00","9,376.00","6,888.00","6,440.00","5,218.00"
"6","Cash Only","4,644.00","5,491.00","10,706.00","5,542.00","8,339.00","9,320.00","7,705.00","4,725.00","3,642.00","2,875.00"
"7","Total Accounts Receivables","14,616.00","17,832.00","7,902.00","16,619.00","16,024.00","10,722.00","9,149.00","9,165.00","9,373.00","18,861.00"
"8","Inventories","696.00","636.00","388.00","400.00","614.00","-","-","-","-","-"
"9","Net Property, Plant & Equipment","73,217.00","68,389.00","37,715.00","34,003.00","29,988.00","29,805.00","27,040.00","30,573.00","31,699.00","27,379.00"
"10","Accrued Payable","-","-","-","-","-","-","-","-","-","13,205.00"
"11","Short Term Debt","8,516.00","7,014.00","2,491.00","1,041.00","1,287.00","631.00","1,240.00","3,306.00","4,260.00","3,642.00"
"12","Long Term Debt","2,602.00","1,476.00","535.00","495.00","126.00","1,398.00","2,582.00","4,702.00","5,848.00","3,236.00"
"13","Net Operating Cash Flow","14,724.00","8,048.00","4,991.00","(4,581.00)","4,203.00","8,726.00","773.00","3,119.00","6,543.00","6,217.00"
"14","Capital Expenditures","(4,248.00)","(1,800.00)","(1,673.00)","(798.00)","(974.00)","(2,302.00)","(319.00)","(3,682.00)","(320.00)","(860.00)"
"15","Total Shares Outstanding (million)","473,286.00","473,286.00","473,286.00","473,286.00","473,286.00","473,286.00","473,286.00","473,286.00","473,286.00","473,286.00"
