"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","97,292.00","121,943.00","91,612.00","61,924.00","110,955.00","124,149.00","100,309.00","89,575.00","65,236.00","115,744.00"
"3","Pretax Income","4,235.00","7,174.00","2,509.00","(4,896.00)","9,333.00","10,859.00","(831.00)","(3,733.00)","(3,627.00)","7,626.00"
"4","Net Income","3,448.00","7,667.00","1,919.00","(4,471.00)","8,171.00","10,745.00","(961.00)","(3,848.00)","(3,701.00)","7,347.00"
"5","Cash & Short-Term Investments","106,644.00","128,728.00","125,149.00","114,207.00","118,941.00","127,906.00","115,771.00","106,389.00","96,940.00","120,435.00"
"6","Cash Only","73,405.00","17,693.00","70,649.00","58,545.00","48,259.00","49,598.00","44,943.00","33,001.00","34,052.00","101,257.00"
"7","Total Accounts Receivables","43,041.00","39,747.00","30,470.00","28,639.00","40,422.00","42,732.00","41,593.00","35,619.00","44,511.00","39,802.00"
"8","Inventories","79,130.00","85,349.00","82,035.00","84,739.00","85,824.00","95,120.00","99,456.00","94,274.00","104,017.00","123,437.00"
"9","Net Property, Plant & Equipment","255,784.00","273,100.00","267,708.00","262,272.00","257,903.00","254,018.00","251,508.00","245,346.00","239,810.00","235,084.00"
"10","Short Term Debt","6,721.00","5,848.00","4,734.00","4,644.00","4,135.00","3,716.00","2,992.00","3,006.00","2,725.00","2,815.00"
"11","Long Term Debt","9,845.00","12,582.00","12,197.00","11,201.00","10,418.00","9,770.00","9,417.00","8,599.00","7,995.00","7,229.00"
"12","Net Operating Cash Flow","14,651.00","33,339.00","3,894.00","(3,122.00)","13,933.00","15,658.00","(3,077.00)","(5,745.00)","(2,992.00)","26,269.00"
"13","Capital Expenditures","(1,417.00)","(3,508.00)","(1,818.00)","(1,497.00)","(2,846.00)","(2,973.00)","(5,545.00)","(74.00)","(1,797.00)","(2,558.00)"
"14","Total Shares Outstanding (million)","560,985.50","563,354.69","566,471.68","566,469.68","566,469.68","566,469.68","566,469.68","565,867.68","565,867.68","565,876.68"
