"1","Financial Year","30-06-2011","30-06-2012","30-06-2013","30-06-2014","30-06-2015","30-06-2016","30-06-2017","30-06-2018","30-06-2019","30-06-2020"
"2","Sales/Revenue","42,162.45","38,569.21","36,497.94","45,062.56","66,978.26","63,539.37","54,018.80","52,161.16","62,676.04","48,171.00"
"3","Pretax Income","3,123.93","1,694.01","(413.77)","1,892.24","2,879.53","722.21","2,249.52","(1,200.35)","(1,481.82)","(3,626.00)"
"4","Net Income","1,971.68","213.69","(997.19)","873.41","1,023.62","(1,150.47)","405.04","(1,791.04)","(2,826.39)","(3,330.00)"
"5","Cash & Short-Term Investments","6,689.86","8,336.67","8,514.12","3,720.28","7,101.22","5,978.62","4,881.42","2,997.33","1,811.45","1,806.00"
"6","Cash Only","4,088.34","4,223.99","5,864.10","2,566.03","5,911.25","4,750.58","3,619.50","1,662.18","475.38","334.00"
"7","Total Accounts Receivables","22,061.39","16,962.87","15,497.76","20,866.43","22,483.39","24,710.34","23,823.67","28,109.42","30,331.78","26,459.00"
"8","Inventories","14,401.30","14,027.13","14,828.85","17,994.68","21,932.51","17,395.41","13,405.06","14,891.36","15,097.62","13,683.00"
"9","Net Property, Plant & Equipment","8,247.37","18,408.98","17,987.61","19,395.77","21,999.41","21,989.31","21,693.85","21,598.22","21,191.05","25,227.00"
"10","Accrued Payable","413.40","325.29","357.11","570.96","1,164.10","611.39","715.23","943.19","2,125.57","5,544.00"
"11","Short Term Debt","2,142.16","1,461.51","1,910.42","3,831.70","4,974.40","7,456.59","5,932.38","7,629.53","9,135.26","9,649.00"
"12","Long Term Debt","1,639.65","5,258.96","4,689.82","5,219.37","6,222.27","4,105.81","3,646.42","3,176.04","3,291.78","4,334.00"
"13","Net Operating Cash Flow","(3,154.15)","5,578.02","735.17","(6,852.65)","1,897.38","(716.92)","890.13","(2,250.54)","(2,684.66)","1,199.00"
"14","Capital Expenditures","(609.92)","(6,757.50)","(91.55)","(82.06)","(202.67)","(71.57)","(40.36)","(92.61)","(62.66)","(20.00)"
"15","Total Shares Outstanding (million)","40,000.00","40,000.00","40,000.00","40,000.00","40,000.00","40,000.00","40,000.00","40,000.00","40,000.00","40,000.00"
