"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","217,090.00","209,622.00","122,114.00","64,198.00","218,865.00","188,385.00","151,809.00","127,446.00","84,761.00","317,335.00"
"3","Pretax Income","44,281.00","37,431.00","4,263.00","(1,989.00)","36,572.00","12,984.00","10,821.00","10,216.00","6,358.00","42,921.00"
"4","Net Income","33,929.00","40,745.00","473,566.00","(2,109.00)","26,085.00","5,184.00","6,900.00","4,360.00","5,922.00","25,955.00"
"5","Cash & Short-Term Investments","161,642.00","134,739.00","497,947.00","324,384.00","229,502.00","204,260.00","164,735.00","248,104.00","128,327.00","178,234.00"
"6","Cash Only","156,829.00","117,952.00","497,947.00","324,384.00","229,502.00","204,260.00","164,735.00","248,104.00","128,327.00","178,234.00"
"7","Total Accounts Receivables","391,823.00","498,398.00","461,229.00","453,816.00","616,503.00","653,867.00","479,895.00","465,921.00","489,603.00","614,128.00"
"8","Inventories","346,239.00","231,907.00","208,440.00","254,671.00","312,122.00","224,595.00","373,911.00","323,379.00","363,062.00","519,525.00"
"9","Net Property, Plant & Equipment","54,261.00","63,159.00","62,167.00","61,101.00","59,544.00","61,158.00","59,399.00","57,172.00","56,511.00","129,567.00"
"10","Short Term Debt","158,600.00","215,016.00","88,060.00","133,360.00","101,245.00","169,727.00","125,113.00","194,975.00","196,951.00","239,836.00"
"11","Long Term Debt","836,890.00","718,296.00","678,563.00","668,766.00","646,516.00","804,227.00","791,042.00","790,329.00","738,771.00","738,664.00"
"12","Net Operating Cash Flow","17,735.00","144,243.00","44,304.00","(50,840.00)","(106,833.00)","216,343.00","32,016.00","55,515.00","(42,260.00)","(45,676.00)"
"13","Capital Expenditures","(20,909.00)","(69,668.00)","(1,655.00)","(1,333.00)","(1,786.00)","(7,636.00)","(754.00)","(485.00)","(1,230.00)","(970.00)"
"14","Total Shares Outstanding (million)","606,682.57","606,683.00","614,443.97","614,443.97","614,443.97","614,443.97","619,198.40","619,198.40","619,198.40","619,198.40"
