"1","Financial Year","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019"
"2","Sales/Revenue","55,260.94","54,361.37","62,130.80","63,109.35","65,363.61","75,704.76","75,830.27","76,017.89","78,575.68","-"
"3","Pretax Income","7,940.55","3,511.97","2,186.95","1,956.36","2,087.95","8,577.73","8,676.86","4,653.38","4,851.21","(839.00)"
"4","Net Income","6,005.12","2,434.02","3,286.90","2,653.36","9,922.28","6,396.75","6,285.66","4,233.65","5,009.24","79,922.00"
"5","Cash & Short-Term Investments","15,885.49","11,176.47","6,471.70","7,711.21","20,323.13","5,410.97","6,136.04","3,743.03","3,893.94","207,911.00"
"6","Cash Only","15,885.49","11,176.47","6,417.67","7,664.83","20,275.33","5,410.97","6,136.04","3,743.03","3,893.94","207,911.00"
"7","Total Accounts Receivables","18,386.05","17,694.94","19,033.67","19,383.26","18,297.92","24,514.56","20,811.37","23,529.50","21,968.38","17.00"
"8","Inventories","2,487.24","2,733.99","3,964.33","6,439.16","7,097.48","10,828.32","6,629.99","7,105.29","7,345.39","-"
"9","Net Property, Plant & Equipment","76,784.10","95,166.62","116,207.02","109,636.20","106,021.16","108,037.60","107,673.81","115,530.45","122,634.27","21.00"
"10","Accrued Payable","-","-","-","-","-","15,895.98","10,515.08","16,613.12","17,806.97","105,400.00"
"11","Short Term Debt","7,157.21","10,302.19","16,570.98","24,130.92","25,288.39","19,760.12","11,108.62","7,404.26","13,229.50","-"
"12","Long Term Debt","5,794.97","10,488.06","17,276.59","12,828.52","10,768.32","2,500.92","6,537.36","10,902.98","10,576.68","-"
"13","Net Operating Cash Flow","6,388.08","11,109.25","9,965.50","6,385.65","8,110.11","981.20","6,845.08","12,126.35","7,734.89","7,348.00"
"14","Capital Expenditures","(10,764.36)","(20,589.80)","(20,488.54)","(6,004.25)","(3,837.96)","(10,070.73)","(5,589.18)","(13,565.84)","(12,135.36)","(6,690.00)"
"15","Total Shares Outstanding (million)","156,458.00","156,458.00","156,457.00","156,456.98","187,500.00","187,500.00","187,500.00","187,500.00","187,500.00","187,500.00"
