"1","Financial Year","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","30-06-2020"
"2","Sales/Revenue","44,525.62","53,204.08","58,131.60","52,641.30","49,493.97","47,117.04","51,220.44","57,255.05","57,851.20","83,459.07"
"3","Pretax Income","1,738.60","2,140.05","1,224.44","892.84","572.28","(483.73)","(449.97)","577.87","178.95","(4,144.30)"
"4","Net Income","1,108.97","1,394.81","853.40","766.33","377.78","(626.31)","(377.43)","353.82","24.25","(3,744.51)"
"5","Cash & Short-Term Investments","12,908.13","8,833.63","13,468.41","7,812.02","11,530.39","11,173.98","6,496.81","1,807.67","4,379.32","3,805.00"
"6","Cash Only","4,370.51","7,780.59","11,279.35","6,892.95","9,747.71","10,933.64","4,996.81","1,807.67","4,379.32","3,805.00"
"7","Total Accounts Receivables","7,507.33","14,909.39","6,103.98","9,440.29","8,277.11","7,234.73","8,993.76","11,147.17","9,406.11","8,116.00"
"8","Inventories","4,799.89","7,670.71","6,917.43","9,544.03","7,413.01","8,206.70","11,992.67","13,458.45","12,927.81","11,057.00"
"9","Net Property, Plant & Equipment","1,545.88","1,764.44","2,540.81","3,442.15","2,875.07","2,260.99","1,864.56","1,630.09","1,375.44","7,617.00"
"10","Accrued Payable","-","-","-","-","1,211.25","334.72","167.02","-","-","-"
"11","Short Term Debt","21.01","38.92","134.10","241.34","220.17","196.59","12.21","27.18","40.65","1,436.00"
"12","Long Term Debt","8.71","70.75","307.86","-","375.82","179.23","50.87","102.57","112.04","3,573.00"
"13","Net Operating Cash Flow","3,411.51","(3,264.96)","6,158.28","(4,359.58)","4,120.48","(44.47)","(4,022.98)","(3,730.37)","2,723.68","1,497.00"
"14","Capital Expenditures","(338.56)","(469.89)","(875.30)","(994.73)","(212.35)","(101.75)","(282.51)","(162.76)","(111.95)","(2,337.00)"
"15","Total Shares Outstanding (million)","48,500.00","48,500.00","48,500.00","48,500.00","48,500.00","48,500.00","48,500.00","48,500.00","48,500.00","48,500.00"
