"1","Financial Year","31-03-2018       1","30-06-2018       2","30-09-2018       3","31-12-2018       4","31-03-2019       1","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2"
"2","Sales/Revenue","16,688.00","20,767.00","13,988.00","13,543.00","7,227.00","21,708.00","16,371.00","14,629.00","7,446.00","6,037.00"
"3","Pretax Income","2,502.00","4,702.00","2,699.00","6,509.00","(913.00)","3,825.00","2,371.00","1,602.00","(84.00)","301.00"
"4","Net Income","1,508.00","3,122.00","1,739.00","4,681.00","(1,303.00)","2,645.00","1,531.00","1,154.00","(1,027.00)","107.00"
"5","Cash & Short-Term Investments","29,109.00","13,520.00","29,307.00","5,604.00","34,657.00","34,061.00","48,141.00","66,391.00","25,546.00","57,905.00"
"6","Cash Only","23,609.00","8,020.00","23,807.00","5,604.00","34,657.00","34,061.00","48,141.00","66,391.00","25,546.00","57,905.00"
"7","Total Accounts Receivables","53,560.00","61,898.00","49,081.00","52,550.00","38,560.00","52,599.00","39,363.00","38,254.00","44,582.00","42,362.00"
"8","Inventories","145,337.00","144,460.00","142,996.00","144,304.00","128,149.00","115,388.00","109,104.00","99,615.00","101,479.00","99,455.00"
"9","Net Property, Plant & Equipment","90,465.00","90,578.00","90,472.00","102,773.00","102,672.00","102,766.00","149,088.00","152,821.00","153,636.00","153,830.00"
"10","Short Term Debt","1,023.00","1,026.00","1,021.00","1,035.00","998.00","986.00","971.00","978.00","1,071.00","1,095.00"
"11","Long Term Debt","7,736.00","7,478.00","7,228.00","6,984.00","6,738.00","6,493.00","6,259.00","6,030.00","9,624.00","36,070.00"
"12","Net Operating Cash Flow","(1,078.00)","(15,258.00)","15,970.00","(21,201.00)","29,824.00","(304.00)","60,647.00","20,466.00","(43,676.00)","6,010.00"
"13","Capital Expenditures","(6.00)","(211.00)","(3.00)","(11.00)","(1.00)","(197.00)","(46,425.00)","(1,981.00)","(923.00)","(307.00)"
"14","Total Shares Outstanding (million)","199,384.00","199,384.00","199,384.00","199,384.00","199,384.00","199,384.00","199,384.00","218,478.32","218,478.00","218,478.00"
