"1","Financial Year","31-12-2009","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","30-06-2018","30-06-2019"
"2","Sales/Revenue","113,568.78","35,055.69","40,171.57","41,689.87","42,534.64","32,049.29","33,661.37","27,661.64","27,284.37","14,638.77"
"3","Pretax Income","2,611.81","3,665.15","3,028.59","(1,833.23)","1,590.28","(375.49)","(4,933.89)","(3,503.23)","619.05","(4,853.32)"
"4","Net Income","1,766.14","2,395.95","1,447.07","(2,986.77)","516.55","(502.03)","(4,969.92)","(3,462.39)","617.19","(4,852.69)"
"5","Cash & Short-Term Investments","17,111.70","9,909.41","7,331.19","5,833.51","5,749.97","6,375.80","6,547.63","6,644.47","6,335.98","5,456.01"
"6","Cash Only","10,301.04","5,077.19","1,294.67","729.71","66.86","662.60","956.21","921.91","276.91","1,309.79"
"7","Total Accounts Receivables","57,852.08","25,267.54","25,348.84","24,924.90","28,789.58","29,364.54","21,111.28","16,326.80","8,681.90","7,253.02"
"8","Inventories","1,530.75","3,481.24","2,432.41","8,251.42","1,401.91","800.81","2,759.07","1,084.75","1,792.76","840.19"
"9","Net Property, Plant & Equipment","2,041.18","1,330.43","1,100.05","1,464.29","1,392.05","1,676.86","2,541.09","1,850.73","1,155.75","1,471.50"
"10","Accrued Payable","-","-","-","1,992.30","-","2,110.01","2,665.25","3,739.91","-","-"
"11","Short Term Debt","2,280.58","697.18","6,058.76","9,186.27","8,570.51","8,173.47","6,261.68","6,226.38","4,715.91","2,653.31"
"12","Long Term Debt","1,102.52","466.49","631.18","7,125.67","6,257.50","4,138.82","2,041.35","366.36","498.87","869.60"
"13","Net Operating Cash Flow","13,672.27","(5,419.42)","(6,187.75)","(13,083.33)","3,433.25","2,000.84","6,085.25","1,684.69","1,612.57","(3,082.17)"
"14","Capital Expenditures","(509.25)","(70.07)","(194.01)","(381.26)","(146.86)","(481.73)","(1,227.90)","(3.22)","(250.67)","(262.00)"
"15","Total Shares Outstanding (million)","100,000.00","100,000.00","100,000.00","110,000.00","110,000.00","121,000.00","121,000.00","121,000.00","121,425.40","140,353.80"
