"1","Financial Year","30-09-2019       2","31-12-2019       3","31-03-2020       4","30-06-2020       1","30-09-2020       2","31-12-2020       3","31-03-2021       4","30-06-2021       1","30-09-2021       2","31-12-2021       3"
"2","Sales/Revenue","305,078.13","229,924.47","165,865.04","103,710.04","126,130.76","126,481.26","122,795.63","119,075.95","125,863.88","140,651.59"
"3","Pretax Income","11,538.05","19,704.89","(6,629.08)","(25,473.62)","2,466.88","5,563.68","10,793.58","(7,947.25)","7,373.97","9,789.56"
"4","Net Income","13,329.23","13,902.60","(7,737.52)","(24,330.32)","3,251.80","5,579.76","9,152.16","(7,901.60)","5,829.70","7,008.01"
"5","Cash & Short-Term Investments","358,064.41","341,586.88","320,486.09","324,926.72","321,861.65","338,861.88","396,854.73","380,011.35","395,972.15","398,182.50"
"6","Total Accounts Receivables","145,939.32","130,295.99","110,839.79","94,709.28","99,447.74","95,149.38","88,437.72","87,685.35","89,910.54","96,733.88"
"7","Inventories","87,437.21","84,654.57","86,428.21","97,693.83","90,581.08","81,115.56","70,448.42","65,254.60","63,528.30","50,725.85"
"8","Net Property, Plant & Equipment","318,352.95","310,089.32","304,795.40","297,744.59","288,517.22","280,210.08","270,328.61","264,703.60","258,360.98","252,700.67"
"9","Accrued Payable","160,917.43","140,015.54","96,300.66","114,719.06","108,924.88","107,639.52","83,799.46","84,294.80","92,170.44","91,312.36"
"10","Short Term Debt","77,058.41","76,922.26","87,126.92","97,479.73","91,644.25","86,602.86","136,677.23","115,361.70","117,092.12","100,456.50"
"11","Long Term Debt","2,942.05","5,021.29","5,839.80","4,902.89","3,862.29","2,870.28","2,076.64","1,738.85","1,581.93","1,773.86"
"12","Net Operating Cash Flow","35,896.76","(5,920.01)","(29,367.37)","(5,485.24)","5,115.63","20,473.64","8,144.15","4,199.80","20,098.31","18,541.12"
"13","Capital Expenditures","(1,135.16)","(2,755.61)","(2,041.67)","(672.27)","(519.64)","(480.41)","(756.65)","(610.05)","(201.84)","(720.46)"
"14","Total Shares Outstanding (million)","1,687,236.24","1,687,236.24","1,687,236.24","1,687,236.24","1,687,236.24","1,687,236.24","1,687,236.24","1,687,236.24","1,687,236.24","1,687,236.24"
