"1","Financial Year","30-11-2019       1","29-02-2020       2","31-05-2020       3","31-08-2020       4","30-11-2020       1","28-02-2021       2","31-05-2021       3","31-08-2021       4","30-11-2021       1","28-02-2022       2"
"2","Sales/Revenue","33,237.00","23,729.00","33,692.00","39,154.81","45,406.00","36,430.00","49,131.00","51,751.14","58,203.00","55,118.00"
"3","Pretax Income","9,938.00","4,617.00","14,961.00","17,724.42","20,039.00","16,501.00","27,092.00","24,094.68","34,652.00","34,585.00"
"4","Net Income","7,811.00","3,270.00","11,191.00","13,715.20","15,771.00","13,239.00","22,527.00","16,538.52","27,483.00","26,149.00"
"5","Cash & Short-Term Investments","303,993.00","301,269.00","318,401.00","325,148.42","350,340.00","342,690.00","361,301.00","356,937.26","382,088.00","385,866.00"
"6","Cash Only","303,993.00","301,269.00","318,401.00","325,148.42","350,340.00","342,690.00","361,301.00","356,937.26","382,088.00","385,866.00"
"7","Total Accounts Receivables","16,513.00","12,841.00","14,142.00","18,106.14","14,974.00","16,884.00","15,986.00","20,284.53","18,278.00","17,605.00"
"8","Inventories","2,903.00","3,177.00","4,255.00","4,170.47","3,234.00","4,808.00","5,353.00","6,105.72","6,169.00","8,558.00"
"9","Net Property, Plant & Equipment","120,971.00","121,128.00","121,389.00","121,129.23","120,974.00","121,340.00","122,508.00","122,902.68","122,915.00","123,867.00"
"10","Accrued Payable","10,074.00","8,350.00","10,644.00","14,465.36","15,181.00","10,855.00","10,676.00","14,301.61","13,670.00","16,194.00"
"11","Short Term Debt","-","-","-","-","-","-","-","-","-","-"
"12","Long Term Debt","-","-","-","-","-","-","-","-","-","-"
"13","Net Operating Cash Flow","8,893.00","5,412.00","9,049.00","13,377.62","21,695.00","4,223.00","16,241.00","19,343.00","21,155.00","19,445.00"
"14","Capital Expenditures","(1,441.00)","(1,756.00)","(1,810.00)","(2,272.12)","(1,520.00)","(2,046.00)","(3,051.00)","(2,146.00)","(1,755.00)","(2,708.00)"
"15","Total Shares Outstanding (million)","91,363.25","91,363.25","91,363.25","91,363.25","91,363.25","91,363.25","91,363.25","91,363.25","91,363.25","91,363.25"
