"1","Financial Year","31-10-2019       1","31-01-2020       2","30-04-2020       3","31-07-2020       4","31-10-2020       1","31-01-2021       2","30-04-2021       3","31-07-2021       4","31-10-2021       1","31-01-2022       2"
"2","Sales/Revenue","76,330.00","88,683.00","56,772.00","87,562.00","107,211.00","99,711.00","95,913.00","50,200.00","63,031.00","91,135.00"
"3","Pretax Income","7,107.00","7,542.00","3,320.00","6,958.00","16,039.00","12,958.00","11,059.00","(2,062.00)","3,807.00","7,680.00"
"4","Net Income","5,065.00","5,376.00","1,901.00","5,061.00","12,338.00","10,109.00","8,598.00","(1,336.00)","2,993.00","5,460.00"
"5","Cash & Short-Term Investments","43,813.00","39,293.00","43,283.00","44,935.00","62,897.00","52,569.00","51,854.00","55,721.00","54,899.00","46,266.00"
"6","Cash Only","43,813.00","39,293.00","43,283.00","44,935.00","62,897.00","52,569.00","51,854.00","55,721.00","43,139.00","34,850.00"
"7","Total Accounts Receivables","45,112.00","50,207.00","42,509.00","56,916.00","61,626.00","69,087.00","61,132.00","42,778.00","58,820.00","58,115.00"
"8","Inventories","43,385.00","43,990.00","41,735.00","41,755.00","43,030.00","47,812.00","47,989.00","43,343.00","47,404.00","47,984.00"
"9","Net Property, Plant & Equipment","80,496.00","75,882.00","74,102.00","75,637.00","73,666.00","74,846.00","76,424.00","82,644.00","81,071.00","83,061.00"
"10","Accrued Payable","24,903.00","-","-","-","-","-","-","-","-","-"
"11","Short Term Debt","9,230.00","10,083.00","10,114.00","12,133.00","12,295.00","14,835.00","11,166.00","11,960.00","12,906.00","16,809.00"
"12","Long Term Debt","4,697.00","8,077.00","10,390.00","11,907.00","11,329.00","12,589.00","12,529.00","12,991.00","12,644.00","12,642.00"
"13","Net Operating Cash Flow","9,403.00","3,174.00","2,346.00","12,739.00","19,045.00","(1,274.00)","14,189.00","11,466.00","(800.00)","6.00"
"14","Capital Expenditures","(2,685.00)","(2,139.00)","(663.00)","(1,193.00)","(782.00)","(3,470.00)","(3,657.00)","(8,689.00)","(1,034.00)","(3,466.00)"
"15","Total Shares Outstanding (million)","134,918.50","134,918.50","134,918.50","134,918.50","134,817.10","134,576.70","134,416.70","134,366.70","134,366.70","268,733.40"
