"1","Financial Year","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3"
"2","Sales/Revenue","49,067.00","59,059.00","65,326.00","58,817.00","70,904.00","60,279.00","74,706.00","51,699.00","85,844.00","101,027.00"
"3","Pretax Income","(10,320.00)","(6,113.00)","3,741.00","(39,348.00)","26,299.00","(14,722.00)","11,273.00","(16,858.00)","(7,363.00)","7,070.00"
"4","Net Income","(8,333.00)","(3,798.00)","2,746.00","(29,539.00)","21,802.00","(8,848.00)","7,068.00","(12,541.00)","(482.00)","6,445.00"
"5","Cash & Short-Term Investments","19,053.00","17,789.00","18,639.00","20,256.00","16,875.00","13,586.00","12,984.00","11,834.00","12,832.00","190,374.00"
"6","Cash Only","19,053.00","17,789.00","18,639.00","20,256.00","16,875.00","13,586.00","12,984.00","11,834.00","12,832.00","190,374.00"
"7","Total Accounts Receivables","24,124.00","26,168.00","45,806.00","18,455.00","18,799.00","14,112.00","17,277.00","16,309.00","15,856.00","18,528.00"
"8","Inventories","18,917.00","18,380.00","16,740.00","11,088.00","12,525.00","15,369.00","18,257.00","22,196.00","23,518.00","25,677.00"
"9","Net Property, Plant & Equipment","779,911.00","779,992.00","1,197,908.00","1,172,798.00","1,223,419.00","1,186,407.00","1,193,455.00","1,151,185.00","939,942.00","1,102,277.00"
"10","Accrued Payable","83,749.00","86,020.00","90,774.00","69,774.00","80,879.00","216,804.00","203,759.00","215,060.00","218,467.00","215,646.00"
"11","Short Term Debt","460,173.00","465,943.00","464,613.00","306,281.00","306,451.00","216,253.00","213,057.00","302,904.00","167,947.00","260,502.00"
"12","Long Term Debt","5,916.00","6,133.00","1,956.00","165,047.00","158,460.00","236,489.00","232,556.00","144,687.00","278,988.00","374,202.00"
"13","Net Operating Cash Flow","(5,585.00)","2,651.00","9,083.00","13,042.00","8,845.00","18,927.00","595.00","7,252.00","6,097.00","(4,442.00)"
"14","Capital Expenditures","(6,277.00)","(7,470.00)","(6,491.00)","(5,113.00)","(5,978.00)","(9,377.00)","(5,827.00)","(3,993.00)","(4,524.00)","(2,635.00)"
"15","Total Shares Outstanding (million)","119,971.10","119,971.10","119,971.10","116,863.00","116,863.00","116,863.00","116,863.00","116,862.80","116,862.80","116,862.80"
