"1","Financial Year","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3"
"2","Sales/Revenue","12,149.00","13,554.00","13,251.55","11,979.00","13,548.00","17,570.00","9,649.00","19,354.00","21,514.00","23,344.00"
"3","Pretax Income","(2,833.00)","(1,479.00)","(1,388.71)","(900.00)","(942.00)","514.00","(2,209.00)","(242.00)","(699.00)","(7,517.00)"
"4","Net Income","(2,827.00)","(1,352.00)","(1,691.12)","(1,055.00)","(1,008.00)","264.00","(1,914.00)","(621.00)","(1,093.00)","(7,758.00)"
"5","Cash & Short-Term Investments","11,930.00","10,694.00","10,092.00","11,234.00","18,638.00","18,091.00","20,984.00","28,532.00","22,390.00","24,449.00"
"6","Cash Only","11,930.00","10,694.00","9,517.00","10,956.00","15,105.00","12,032.00","15,955.00","20,477.00","14,299.00","19,826.00"
"7","Total Accounts Receivables","15,693.00","17,186.00","10,508.00","13,025.00","13,213.00","17,674.00","13,262.00","28,565.00","40,614.00","42,506.00"
"8","Inventories","8,166.00","7,397.00","8,012.00","7,800.00","8,720.00","9,655.00","5,576.00","5,476.00","4,902.00","4,852.00"
"9","Net Property, Plant & Equipment","10,635.00","11,813.00","10,288.00","9,719.00","8,734.00","7,745.00","5,143.00","6,387.00","8,401.00","7,768.00"
"10","Short Term Debt","3,211.00","3,612.00","3,540.00","3,741.00","4,030.00","3,474.00","2,236.00","1,957.00","1,873.00","1,922.00"
"11","Long Term Debt","6,126.00","6,907.00","5,608.00","5,131.00","4,448.00","3,862.00","3,604.00","3,563.00","1,381.00","898.00"
"12","Net Operating Cash Flow","(2,230.00)","(115.00)","1,364.00","1,538.00","(1,018.00)","(3,638.00)","(3,053.00)","(5,324.00)","(9,561.00)","2,351.00"
"13","Capital Expenditures","(276.00)","(127.00)","(178.00)","(28.00)","(168.00)","(215.00)","(743.00)","(1,642.00)","(2,566.00)","(34.00)"
"14","Total Shares Outstanding (million)","329,304.93","329,304.93","329,304.93","394,765.14","510,125.14","512,453.64","793,442.62","812,218.02","873,809.58","896,074.15"
