"1","Financial Year","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020"
"2","Sales/Revenue","361,697.00","395,529.00","413,818.00","461,459.00","376,238.00","362,588.00","426,872.00","379,446.00","360,823.00","325,011.00"
"3","Pretax Income","9,618.00","7,936.00","(31,438.00)","(9,947.00)","2,430.00","14,049.00","(14,541.00)","(36,431.00)","6,636.00","13,280.00"
"4","Net Income","4,044.00","4,563.00","(32,743.00)","(10,474.00)","933.00","7,169.00","(13,998.00)","(27,064.00)","7,429.00","10,964.00"
"5","Cash & Short-Term Investments","56,135.00","73,005.00","36,892.00","138,592.00","83,095.00","81,591.00","94,887.00","67,192.00","47,133.00","59,610.00"
"6","Cash Only","34,012.00","46,635.00","9,290.00","138,592.00","83,095.00","81,591.00","94,887.00","67,192.00","47,133.00","59,610.00"
"7","Total Accounts Receivables","225,630.00","218,179.00","244,593.00","106,503.00","141,381.00","141,489.00","103,621.00","146,571.00","193,564.00","226,690.00"
"8","Inventories","436.00","1,523.00","1,442.00","1,101.00","819.00","1,059.00","758.00","639.00","363.00","387.00"
"9","Net Property, Plant & Equipment","68,560.00","75,064.00","74,549.00","73,733.00","63,902.00","55,582.00","50,705.00","64,655.00","70,242.00","71,014.00"
"10","Accrued Payable","-","-","-","101,890.00","113,898.00","107,479.00","118,570.00","93,285.00","84,639.00","108,474.00"
"11","Short Term Debt","124,799.00","124,021.00","84,692.00","187,629.00","119,695.00","136,968.00","130,030.00","89,425.00","111,620.00","128,663.00"
"12","Long Term Debt","97,455.00","94,041.00","108,026.00","61,145.00","52,253.00","33,222.00","20,563.00","4,645.00","14,859.00","15,127.00"
"13","Net Operating Cash Flow","(38,218.00)","31,686.00","449.00","59,045.00","9,662.00","4,021.00","45,745.00","60,037.00","(22,290.00)","13,132.00"
"14","Capital Expenditures","(8,883.00)","(6,166.00)","(13,491.00)","(14,379.00)","(6,929.00)","(6,217.00)","(8,798.00)","(35,838.00)","(6,891.00)","(21,642.00)"
"15","Total Shares Outstanding (million)","101,225.00","101,225.00","101,225.00","101,225.00","101,225.00","101,225.00","101,225.00","101,225.30","101,225.00","101,225.00"
