"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","30,188.00","79,765.00","68,419.00","30,033.00","87,943.00","402,900.00","83,915.00","59,473.00","115,205.00","169,223.00"
"3","Pretax Income","37,164.00","9,052.00","(14,243.00)","(6,228.00)","7,951.00","113,712.00","(10,895.00)","(1,974.00)","6,097.00","(61,858.00)"
"4","Net Income","36,285.00","8,466.00","(15,510.00)","(6,412.00)","5,356.00","70,103.00","(11,486.00)","(3,253.00)","7,324.00","(68,543.00)"
"5","Cash & Short-Term Investments","286,864.00","226,583.00","187,896.00","181,200.00","190,583.00","353,313.00","342,093.00","326,354.00","282,566.00","290,172.00"
"6","Total Accounts Receivables","230,977.00","220,844.00","221,328.00","190,793.00","202,451.00","174,190.00","141,153.00","142,081.00","178,595.00","174,226.00"
"7","Inventories","622,197.00","621,548.00","623,471.00","820,251.00","812,188.00","589,771.00","576,517.00","574,339.00","567,248.00","549,053.00"
"8","Net Property, Plant & Equipment","153,336.00","152,050.00","149,814.00","143,958.00","138,379.00","132,892.00","130,655.00","128,272.00","125,967.00","124,879.00"
"9","Accrued Payable","346,910.00","342,307.00","354,431.00","309,168.00","340,615.00","324,295.00","278,816.00","274,834.00","304,592.00","292,326.00"
"10","Short Term Debt","357,289.00","343,555.00","324,323.00","335,261.00","333,084.00","218,117.00","223,532.00","212,147.00","206,180.00","200,358.00"
"11","Long Term Debt","-","139,954.00","127,358.00","121,268.00","108,546.00","95,752.00","87,566.00","81,277.00","74,565.00","68,459.00"
"12","Net Operating Cash Flow","11,610.00","(14,225.00)","(2,543.00)","(8,194.00)","26,396.00","331,687.00","(7,331.00)","2,757.00","8,525.00","17,501.00"
"13","Capital Expenditures","(16,896.00)","(99.00)","(532.00)","(451.00)","(829.00)","367.00","(242.00)","(18.00)","(199.00)","(555.00)"
"14","Total Shares Outstanding (million)","-","500,743.00","500,743.00","500,743.00","500,743.00","500,743.00","500,743.00","500,743.00","500,743.00","500,743.00"
