"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","35,029.00","32,400.05","28,148.00","24,161.00","37,758.00","38,342.54","37,567.00","32,753.00","32,117.00","41,177.57"
"3","Pretax Income","6,797.00","4,926.82","5,494.00","8,145.00","6,898.00","9,921.66","6,690.00","6,816.00","8,626.00","10,252.20"
"4","Net Income","5,185.00","5,123.56","4,097.00","5,952.00","5,157.00","8,295.45","4,885.00","5,410.00","6,996.00","7,924.05"
"5","Cash & Short-Term Investments","46,145.00","55,425.73","63,364.00","71,148.00","74,547.00","80,569.07","92,698.00","119,189.00","138,444.00","147,279.26"
"6","Cash Only","8,543.00","14,925.68","11,810.00","14,903.00","30,822.00","18,308.72","24,863.00","39,799.00","20,003.00","28,672.87"
"7","Total Accounts Receivables","25,402.00","18,884.02","17,465.00","15,534.00","24,690.00","26,297.96","23,388.00","22,818.00","20,882.00","28,956.58"
"8","Inventories","22,164.00","18,870.79","18,273.00","22,007.00","23,728.00","28,771.96","27,308.00","33,146.00","33,871.00","31,496.24"
"9","Net Property, Plant & Equipment","14,071.00","15,915.37","15,911.00","16,665.00","17,246.00","17,786.54","19,088.00","18,793.00","18,662.00","19,411.96"
"10","Accrued Payable","-","9,506.01","-","-","-","-","-","-","-","-"
"11","Short Term Debt","-","-","-","-","-","-","-","-","-","-"
"12","Long Term Debt","-","-","-","-","-","-","-","-","-","-"
"13","Net Operating Cash Flow","4,607.00","9,566.00","7,541.00","9,000.00","(940.00)","153.00","8,019.00","2,332.00","9,022.00","6,600.00"
"14","Capital Expenditures","(1,161.00)","(325.00)","(4,470.00)","(2,256.00)","(947.00)","3,723.00","(4,749.00)","(5,604.00)","(56,923.00)","63,273.00"
"15","Total Shares Outstanding (million)","643,000.00","643,000.00","643,000.00","643,000.00","665,677.77","677,038.27","684,976.97","722,476.97","755,090.60","759,431.40"
