"1","Financial Year","30-11-2019       2","29-02-2020       3","31-05-2020       4","31-08-2020       1","30-11-2020       2","28-02-2021       3","31-05-2021       4","31-08-2021       1","30-11-2021       2","28-02-2022       3"
"2","Sales/Revenue","78,949.00","69,430.00","62,393.65","84,669.00","79,160.00","83,667.00","91,663.33","74,709.00","85,230.00","83,216.00"
"3","Pretax Income","(197.00)","5,938.00","(1,405.22)","2,043.00","5,703.00","6,156.00","3,299.10","2,297.00","3,289.00","1,737.00"
"4","Net Income","(284.00)","5,081.00","(768.29)","1,553.00","5,070.00","5,005.00","4,191.18","2,156.00","3,191.00","1,212.00"
"5","Cash & Short-Term Investments","21,177.00","21,292.00","29,680.00","30,943.00","27,402.00","27,391.00","27,374.00","24,591.00","26,744.00","23,344.00"
"6","Cash Only","-","-","-","-","-","-","-","24,058.00","26,207.00","22,807.00"
"7","Total Accounts Receivables","58,049.00","56,505.00","54,409.00","53,220.00","50,772.00","49,159.00","60,432.00","45,817.00","53,557.00","59,463.00"
"8","Inventories","66,043.00","51,933.00","44,454.00","41,205.00","48,208.00","60,212.00","68,763.00","84,771.00","76,038.00","83,506.00"
"9","Net Property, Plant & Equipment","117,453.00","126,606.00","125,491.00","124,588.00","124,361.00","124,053.00","119,514.00","114,860.00","113,650.00","112,664.00"
"10","Accrued Payable","-","-","-","41,615.00","39,756.00","38,774.00","57,438.00","44,493.00","37,411.00","34,181.00"
"11","Short Term Debt","96,798.00","87,794.00","55,634.00","44,884.00","44,489.00","50,808.00","47,082.00","61,373.00","64,876.00","79,490.00"
"12","Long Term Debt","13,148.00","12,386.00","38,607.00","38,646.00","37,540.00","36,617.00","34,968.00","33,785.00","32,458.00","30,648.00"
"13","Net Operating Cash Flow","5,027.00","3,252.00","15,372.00","16,592.00","1,203.00","(3,391.00)","9,698.00","(10,042.00)","706.00","(13,579.00)"
"14","Capital Expenditures","(5,904.00)","(10,788.00)","(1,361.00)","(1,449.00)","(1,618.00)","(1,381.00)","(605.00)","(296.00)","(247.00)","(377.00)"
"15","Total Shares Outstanding (million)","129,668.00","129,668.00","129,668.00","129,668.00","128,803.60","127,793.70","127,793.70","126,373.90","126,259.10","125,830.90"
