"1","Financial Year","30-06-2012","30-06-2013","30-06-2014","30-06-2015","30-06-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","3,843.07","9,304.17","22,413.10","42,838.13","36,661.78","35,893.95","31,067.57","21,487.66","23,332.00","17,708.00"
"3","Pretax Income","(7,713.78)","911.58","1,850.20","2,190.50","6,844.85","(15,384.27)","(16,121.19)","(20,754.72)","(7,725.00)","(92,984.00)"
"4","Net Income","(7,753.63)","906.10","2,277.67","2,990.03","3,779.67","(18,562.29)","(15,939.46)","(20,531.48)","(7,705.00)","(94,392.00)"
"5","Cash & Short-Term Investments","592.96","4,976.60","1,528.48","24,591.39","21,944.56","70,239.36","132,620.86","99,577.48","137,130.00","154,230.00"
"6","Cash Only","49.95","914.08","1,528.48","-","-","-","-","-","-","-"
"7","Total Accounts Receivables","10,484.66","10,913.81","18,658.62","54,400.69","72,655.91","43,931.55","45,674.74","63,579.45","51,619.00","53,622.00"
"8","Inventories","2,678.58","1,297.60","2,641.75","10,869.98","21,894.76","49,900.47","58,509.85","63,113.02","58,800.00","59,606.00"
"9","Net Property, Plant & Equipment","35,854.93","35,136.32","34,250.83","39,909.05","36,245.37","41,567.89","41,329.39","84,694.29","44,530.00","40,990.00"
"10","Accrued Payable","1,194.01","-","-","2,291.55","-","-","-","-","21,941.00","24,197.00"
"11","Short Term Debt","27,583.01","4,966.84","3,510.04","923.23","913.49","1,132.90","730.94","1,722.92","3,946.00","6,727.00"
"12","Long Term Debt","108.28","11,736.71","8,954.05","1,474.28","689.13","733.25","1.89","36,175.65","34,196.00","33,846.00"
"13","Net Operating Cash Flow","(1,905.64)","(9,267.22)","(3,173.58)","(37,958.56)","406.11","(3,338.50)","(10,308.85)","(17,996.40)","22,874.00","10,774.00"
"14","Capital Expenditures","(274.00)","(8,255.47)","(2,181.13)","(4,176.85)","(1,543.11)","(12,911.87)","(11,809.49)","(47,451.14)","(3,463.00)","(341.00)"
"15","Total Shares Outstanding (million)","27,311.00","69,673.71","80,356.70","113,080.41","101,532.76","332,254.80","1,108,794.84","1,108,795.46","390,397.90","1,403,095.41"
