"1","Financial Year","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3"
"2","Sales/Revenue","11,937.00","12,017.00","22,072.31","18,937.00","15,558.00","19,287.00","8,137.13","1,889.00","3,826.00","1,535.00"
"3","Pretax Income","4,189.00","2,296.00","1,493.77","1,779.00","(15,842.00)","924.00","(45,339.14)","397.00","(5,208.00)","(1,355.00)"
"4","Net Income","4,614.00","2,669.00","2,611.75","2,502.00","(15,120.00)","1,650.00","(45,317.21)","852.00","(5,352.00)","(1,294.00)"
"5","Cash & Short-Term Investments","52,305.00","32,236.00","26,553.00","20,831.00","15,961.00","9,640.00","27,479.00","43,406.00","38,343.00","21,954.00"
"6","Total Accounts Receivables","62,397.00","79,002.00","48,027.00","63,487.00","51,067.00","67,505.00","26,126.00","12,972.00","45,517.00","47,659.00"
"7","Inventories","31.00","25.00","2.00","149.00","2.00","2.00","2.00","2.00","2.00","46.00"
"8","Net Property, Plant & Equipment","230,701.00","228,409.00","226,115.00","224,177.00","222,245.00","220,337.00","206,582.00","199,928.00","170,007.00","168,637.00"
"9","Accrued Payable","331,177.00","333,579.00","293,426.00","299,257.00","295,805.00","302,851.00","284,685.00","280,682.00","283,451.00","281,796.00"
"10","Short Term Debt","93,936.00","98,884.00","98,659.00","98,639.00","98,439.00","118,433.00","103,426.00","103,212.00","103,098.00","110,477.00"
"11","Long Term Debt","55,000.00","40,000.00","40,000.00","40,000.00","40,000.00","20,000.00","61,400.00","61,400.00","61,400.00","41,400.00"
"12","Net Operating Cash Flow","(4,862.00)","(10,017.00)","(5,457.00)","(5,701.00)","(4,671.00)","(6,315.00)","(8,554.00)","3,793.00","(34,390.00)","(3,768.00)"
"13","Capital Expenditures","-","-","-","-","-","-","-","-","-","-"
"14","Total Shares Outstanding (million)","1,121,273.00","1,121,273.00","1,121,299.10","1,121,300.00","1,121,470.80","2,221,077.19","2,221,077.19","2,221,077.19","2,221,077.19","2,221,077.19"
