"1","Financial Year","30-09-2010","30-09-2011","30-09-2012","30-09-2013","30-09-2014","30-09-2015","30-09-2016","30-09-2017","28-02-2019","29-02-2020"
"2","Sales/Revenue","13,582.45","27,925.19","29,186.03","34,292.82","58,760.46","77,192.52","83,271.70","54,344.95","53,056.94","24,613.00"
"3","Pretax Income","2,270.84","816.78","653.43","1,057.85","7,936.53","12,113.34","6,219.93","(14,112.34)","(49,504.29)","(53,902.00)"
"4","Net Income","1,062.71","324.21","504.19","998.40","6,359.65","9,955.94","4,622.45","(12,127.31)","(51,718.65)","(54,270.00)"
"5","Cash & Short-Term Investments","4,382.33","4,576.33","3,506.88","2,826.31","19,364.51","16,826.97","8,879.64","7,846.92","1,663.60","576.00"
"6","Cash Only","2,959.89","2,638.35","1,753.09","939.60","10,055.90","9,384.56","3,558.67","2,311.31","1,651.78","564.00"
"7","Total Accounts Receivables","4,901.82","6,449.33","8,282.24","13,437.68","35,586.60","62,004.39","140,993.09","128,692.49","61,736.52","22,326.00"
"8","Inventories","1,182.70","891.34","1,123.17","1,007.34","1,050.47","1,659.57","1,530.78","31,772.83","29,330.80","28,834.00"
"9","Net Property, Plant & Equipment","4,931.94","4,218.17","3,996.93","4,216.20","5,726.20","25,703.00","25,556.04","23,968.37","23,829.55","30,279.00"
"10","Accrued Payable","960.87","-","-","-","-","-","32,112.90","55,116.35","-","-"
"11","Short Term Debt","1,067.26","1,751.14","1,684.18","3,879.89","3,366.91","5,116.80","6,304.76","28,445.73","21,326.40","22,806.00"
"12","Long Term Debt","2.38","45.62","58.07","377.76","359.20","13,346.36","23,214.42","11,879.52","14,784.63","23,290.00"
"13","Net Operating Cash Flow","801.36","2,207.52","2,608.43","1,183.80","(12,032.25)","(14,006.02)","(25,692.34)","(1,660.27)","(8,588.90)","(8,829.00)"
"14","Capital Expenditures","(1,520.50)","(2,880.96)","(1,440.60)","(326.47)","(2,788.00)","(8,611.56)","(2,549.80)","(2,122.51)","(4,411.61)","(14,949.00)"
"15","Total Shares Outstanding (million)","371,114.55","428,203.00","447,224.00","447,223.71","765,500.00","845,867.00","908,512.60","932,813.80","1,101,813.50","1,697,934.75"
