"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","1,560,354.00","1,654,951.00","1,662,222.00","1,667,920.00","1,933,604.00","1,905,888.00","2,296,713.00","1,835,615.00","1,704,580.00","1,699,668.00"
"3","Pretax Income","414,944.00","254,243.00","149,454.00","261,832.00","122,000.00","230,649.00","150,224.00","11,451.00","(144,880.00)","277,875.00"
"4","Net Income","358,861.00","197,548.00","122,918.00","209,376.00","68,375.00","154,622.00","107,856.00","(27,321.00)","(171,041.00)","145,258.00"
"5","Cash & Short-Term Investments","867,385.00","798,136.00","897,211.00","408,377.00","331,124.00","464,406.00","371,320.00","625,040.00","497,598.00","272,775.00"
"6","Cash Only","108,239.00","92,555.00","83,135.00","110,092.00","170,476.00","128,381.00","104,307.00","208,471.00","258,252.00","124,483.00"
"7","Total Accounts Receivables","991,179.00","1,241,125.00","1,271,146.00","1,315,316.00","1,344,750.00","1,868,211.00","2,090,615.00","1,831,346.00","1,844,741.00","2,184,859.00"
"8","Inventories","387,569.00","380,159.00","513,883.00","709,803.00","765,023.00","712,976.00","735,661.00","711,376.00","670,722.00","788,448.00"
"9","Net Property, Plant & Equipment","664,701.00","271,650.00","235,656.00","288,359.00","328,295.00","340,984.00","366,942.00","527,774.00","507,968.00","504,366.00"
"10","Short Term Debt","930,715.00","369,068.00","584,112.00","520,410.00","823,490.00","1,028,047.00","909,747.00","1,222,065.00","1,244,199.00","1,769,240.00"
"11","Long Term Debt","893,313.00","1,553,072.00","1,846,400.00","2,072,836.00","2,158,712.00","2,257,132.00","2,858,320.00","2,210,039.00","2,033,261.00","1,357,890.00"
"12","Net Operating Cash Flow","89,846.00","(548,480.00)","(430,239.00)","(486,411.00)","(163,930.00)","(22,211.00)","(83,415.00)","330,235.00","17,982.00","175,285.00"
"13","Capital Expenditures","(48,394.00)","(50,624.00)","(33,196.00)","(24,292.00)","(59,134.00)","(37,704.00)","(56,895.00)","(34,491.00)","(20,456.00)","(35,217.00)"
"14","Total Shares Outstanding (million)","1,015,951.00","1,189,611.88","1,161,792.26","1,224,228.05","1,286,211.94","1,443,652.15","1,408,206.77","1,409,965.31","1,417,239.65","1,417,235.00"
