"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","24,496.90","46,060.65","24,552.01","30,211.09","32,914.80","44,498.10","30,833.61","35,772.53","43,603.91","49,512.67"
"3","Pretax Income","(13,302.92)","(29,512.41)","(12,499.72)","(5,173.74)","(430.40)","5,177.87","(55.53)","3,220.23","3,095.88","1,546.98"
"4","Net Income","(8,035.33)","(21,348.28)","(7,641.67)","(3,444.04)","(1,106.94)","2,788.65","(967.07)","1,474.16","723.69","440.46"
"5","Cash & Short-Term Investments","6,544.46","16,487.08","10,943.15","15,987.47","19,173.68","25,781.41","28,523.15","26,236.92","32,910.04","43,494.85"
"6","Cash Only","3,870.51","14,197.30","7,899.23","14,521.44","13,582.07","20,402.19","27,057.12","24,242.53","31,434.20","28,012.44"
"7","Total Accounts Receivables","63,450.37","44,371.26","59,542.23","59,721.80","59,680.96","56,023.49","64,901.87","59,051.70","58,733.35","57,447.94"
"8","Inventories","9,655.91","1,378.47","3,935.04","3,006.25","5,318.87","1,629.05","1,664.07","6,230.85","1,585.21","2,342.62"
"9","Net Property, Plant & Equipment","401,113.07","316,742.54","303,379.78","298,394.50","299,892.73","238,111.67","234,006.39","230,992.78","226,300.31","250,633.08"
"10","Accrued Payable","59,675.92","50,089.40","63,136.73","70,923.02","62,128.50","52,465.78","45,530.32","51,247.99","55,917.32","53,457.58"
"11","Short Term Debt","4,213.55","24,075.21","31,676.11","15,061.99","15,012.65","14,778.05","15,304.60","23,254.72","23,348.73","14,379.11"
"12","Long Term Debt","293,744.46","209,268.21","219,188.22","239,443.90","245,099.20","173,427.53","172,291.80","164,157.89","160,665.52","188,787.67"
"13","Net Operating Cash Flow","2,884.77","9,535.75","(8,484.14)","3,178.91","(2,727.79)","33,450.02","(3,361.00)","855.00","15,212.00","18,997.00"
"14","Capital Expenditures","(1,305.44)","(3,529.35)","-","(1,811.00)","(2,808.60)","(842.40)","(1,333.00)","(396.00)","(2,249.00)","(1,249.00)"
"15","Total Shares Outstanding (million)","407,041.78","405,589.78","404,763.68","404,763.68","407,046.78","425,001.83","445,239.98","445,239.98","445,239.98","445,239.98"
