"1","Financial Year","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3"
"2","Sales/Revenue","180,581.00","166,482.00","160,625.90","100,697.00","111,362.00","227,428.00","246,875.77","263,168.00","235,377.00","240,780.00"
"3","Pretax Income","8,706.00","22,650.00","12,974.19","(1,828.00)","(423.00)","17,235.00","41,661.15","14,906.00","17,196.00","17,883.00"
"4","Net Income","8,022.00","16,791.00","10,967.35","(2,456.00)","(570.00)","13,768.00","34,853.98","12,058.00","13,351.00","13,452.00"
"5","Cash & Short-Term Investments","133,301.00","142,322.00","177,919.82","212,292.00","161,681.00","148,022.00","150,909.00","129,778.00","66,180.00","129,633.00"
"6","Cash Only","55,157.00","44,413.00","25,097.52","37,681.00","23,529.00","34,510.00","37,848.00","45,788.00","49,315.00","104,734.00"
"7","Total Accounts Receivables","169,729.00","179,511.00","130,165.08","95,501.00","128,845.00","215,873.00","208,133.00","235,522.00","263,984.00","233,833.00"
"8","Inventories","160,854.00","125,987.00","106,480.55","131,824.00","209,702.00","177,858.00","164,724.00","194,851.00","218,046.00","258,692.00"
"9","Net Property, Plant & Equipment","88,120.00","87,500.00","74,431.25","85,392.00","87,975.00","86,051.00","85,400.00","88,556.00","107,627.00","116,280.00"
"10","Accrued Payable","117,065.00","92,203.00","80,280.44","123,346.00","204,599.00","232,039.00","150,863.00","182,299.00","169,682.00","213,261.00"
"11","Short Term Debt","31,168.00","16,890.00","-","-","-","-","28,318.00","20,039.00","45,678.00","71,289.00"
"12","Long Term Debt","-","-","-","-","-","-","-","-","-","-"
"13","Net Operating Cash Flow","(32,156.00)","25,457.00","32,556.43","47,434.00","(28,900.00)","(7,056.00)","(14,833.00)","(9,027.00)","(44,288.00)","51,330.00"
"14","Capital Expenditures","(1,018.00)","(3,410.00)","(792.71)","(15,367.00)","(6,580.00)","(3,542.00)","(3,954.00)","(1,890.00)","(24,347.00)","(14,021.00)"
"15","Total Shares Outstanding (million)","384,041.99","384,041.99","384,041.99","384,041.99","384,041.99","384,041.99","384,041.99","384,041.99","384,041.99","384,041.99"
