"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","106,087.56","107,017.78","66,587.74","23,053.61","50,677.26","39,582.74","62,233.16","46,808.12","36,139.63","117,483.14"
"3","Pretax Income","11,889.62","30,133.35","4,183.35","2,473.15","2,209.93","8,075.74","3,685.46","8,187.34","6,073.03","17,702.04"
"4","Net Income","11,618.07","16,666.54","3,002.76","820.92","1,355.26","1,626.39","2,827.66","2,810.35","5,114.10","10,002.51"
"5","Cash & Short-Term Investments","110,301.87","4,376.91","26,086.05","63,828.08","50,979.89","50,480.35","45,714.93","81,169.08","64,994.17","47,706.37"
"6","Cash Only","110,301.87","4,376.91","26,086.05","63,828.08","50,979.89","50,480.35","45,714.93","81,169.08","64,994.17","47,706.37"
"7","Total Accounts Receivables","132,086.43","141,077.42","153,306.44","139,040.95","134,652.29","134,843.91","107,479.53","106,702.43","126,867.75","103,529.30"
"8","Inventories","421,915.12","411,087.80","352,931.95","158,685.62","430,631.63","389,025.30","374,498.46","398,488.22","347,308.65","324,511.91"
"9","Net Property, Plant & Equipment","157,977.37","245,325.66","209,039.90","189,801.07","173,866.35","163,817.43","164,353.03","163,010.32","161,455.70","158,650.36"
"10","Accrued Payable","243,310.70","251,287.75","253,252.03","293,988.23","402,729.38","378,101.18","261,581.83","265,663.17","272,090.40","253,507.14"
"11","Short Term Debt","476,395.02","444,500.26","386,348.95","388,834.58","406,066.63","402,556.61","436,633.57","490,505.18","499,310.54","541,998.15"
"12","Long Term Debt","293,935.47","289,250.69","426,235.86","433,508.41","379,329.58","347,825.36","312,924.82","342,772.82","298,792.44","280,343.61"
"13","Net Operating Cash Flow","(169,439.59)","91,166.51","(68,746.07)","255,468.45","(44,458.46)","(175,935.95)","(4,488.72)","(4,584.38)","36,147.54","(33,050.95)"
"14","Capital Expenditures","-","-","-","-","-","-","-","-","-","-"
"15","Total Shares Outstanding (million)","531,655.74","531,655.74","531,655.74","528,487.07","528,487.07","528,487.07","528,487.07","528,487.07","528,487.07","528,487.07"
