"1","Financial Year","30-09-2019       1","31-12-2019       2","31-03-2020       3","30-06-2020       4","30-09-2020       1","31-12-2020       2","31-03-2021       3","30-06-2021       4","30-09-2021       1","31-12-2021       2"
"2","Sales/Revenue","16,656.00","22,731.00","15,514.00","22,612.20","19,559.00","20,772.00","29,080.00","16,865.72","18,838.00","27,443.00"
"3","Pretax Income","3,889.00","4,789.00","1,052.00","1,053.15","3,398.00","5,186.00","4,958.00","1,913.93","5,311.00","7,159.00"
"4","Net Income","2,965.00","3,444.00","649.00","658.77","2,109.00","4,038.00","3,712.00","1,386.97","3,461.00","4,558.00"
"5","Cash & Short-Term Investments","25,438.00","29,573.00","21,985.00","36,019.00","37,791.00","31,913.00","86,352.00","98,529.00","96,918.00","95,824.00"
"6","Cash Only","24,593.00","28,358.00","20,757.00","34,757.00","36,526.00","31,016.00","85,012.00","57,035.00","96,103.00","95,009.00"
"7","Total Accounts Receivables","17,423.00","17,330.00","18,620.00","29,701.00","22,653.00","16,816.00","28,301.00","26,351.00","29,908.00","24,596.00"
"8","Inventories","8,838.00","7,547.00","17,433.00","9,933.00","4,805.00","10,819.00","4,906.00","7,999.00","10,376.00","14,520.00"
"9","Net Property, Plant & Equipment","28,457.00","28,732.00","30,913.00","34,161.00","28,387.00","29,109.00","29,103.00","27,417.00","27,488.00","33,135.00"
"10","Short Term Debt","4,636.00","2,205.00","385.00","2,197.00","2,085.00","1,979.00","1,701.00","1,205.00","1,007.00","1,006.00"
"11","Long Term Debt","-","5,748.00","5,818.00","5,820.00","5,879.00","6,038.00","5,669.00","5,557.00","5,353.00","5,296.00"
"12","Net Operating Cash Flow","(2,205.00)","7,689.00","(2,051.00)","17,930.00","1,617.00","568.00","692.00","7,388.00","7,442.00","2,551.00"
"13","Capital Expenditures","(1,807.00)","(1,806.00)","(3,720.00)","(6,812.00)","(4,604.00)","(2,498.00)","(2,740.00)","(2,384.00)","(7,770.00)","(761.00)"
"14","Total Shares Outstanding (million)","-","389,418.76","389,418.76","389,842.16","394,811.56","394,811.56","442,597.60","452,971.36","463,550.49","465,118.00"
