"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","26,096.00","30,153.97","21,313.00","22,575.00","25,350.00","33,793.73","25,865.00","27,325.00","32,101.00","34,752.00"
"3","Pretax Income","414.00","1,730.95","(4,380.00)","(1,813.00)","715.00","5,248.15","(146.00)","253.00","2,102.00","3,305.00"
"4","Net Income","397.00","1,040.14","(3,679.00)","(1,543.00)","581.00","4,311.93","(72.00)","(108.00)","1,474.00","2,071.00"
"5","Cash & Short-Term Investments","26,484.00","24,984.00","21,940.00","22,779.00","23,020.00","21,328.00","25,303.00","25,338.00","27,391.00","30,026.00"
"6","Cash Only","20,668.00","19,439.00","17,075.00","20,174.00","20,794.00","19,074.00","23,135.00","23,135.00","24,639.00","27,246.00"
"7","Total Accounts Receivables","38,079.00","37,029.00","35,496.00","38,250.00","39,836.00","44,489.00","39,457.00","37,633.00","42,465.00","44,115.00"
"8","Inventories","-","-","-","-","-","-","-","29.00","53.00","78.00"
"9","Net Property, Plant & Equipment","2,363.00","4,237.00","4,132.00","3,831.00","3,477.00","4,163.00","3,866.00","3,393.00","3,653.00","3,423.00"
"10","Short Term Debt","-","1,053.00","1,862.00","1,917.00","1,999.00","2,560.00","2,862.00","1,068.00","1,367.00","772.00"
"11","Long Term Debt","-","802.00","931.00","679.00","445.00","841.00","541.00","413.00","913.00","893.00"
"12","Net Operating Cash Flow","2,640.00","873.00","(3,197.00)","1,120.00","837.00","(1,059.00)","4,400.00","2,210.00","2,685.00","3,376.00"
"13","Capital Expenditures","(808.00)","(666.00)","(513.00)","(490.00)","(418.00)","(464.00)","(471.00)","(341.00)","(507.00)","(400.00)"
"14","Total Shares Outstanding (million)","139,103.42","139,103.42","139,103.42","139,103.42","139,103.42","139,103.42","139,403.42","139,403.42","139,403.42","139,403.42"
