"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","58,876.27","68,581.22","72,808.18","79,425.29","83,686.40","89,729.99","85,178.06","89,344.49","80,168.68","74,495.00"
"3","Pretax Income","4,362.50","7,786.15","6,512.48","9,816.03","10,434.23","10,830.49","7,607.68","9,027.66","4,843.09","6,612.00"
"4","Net Income","2,621.39","6,502.94","4,913.83","8,723.53","10,187.80","9,817.76","6,077.96","7,104.35","4,314.22","5,246.00"
"5","Cash & Short-Term Investments","7,169.87","13,126.74","10,436.53","8,771.59","11,044.70","16,041.38","20,251.08","14,291.33","24,642.24","30,854.00"
"6","Cash Only","7,017.60","8,927.23","10,436.53","7,833.91","10,381.49","15,508.41","15,671.39","11,648.63","12,777.95","17,560.00"
"7","Total Accounts Receivables","12,967.93","13,561.70","14,272.64","14,445.60","20,104.14","19,789.25","17,382.36","17,997.29","16,317.63","15,819.00"
"8","Inventories","5,783.20","5,926.74","7,935.82","8,618.19","9,427.75","10,854.12","8,757.30","10,738.75","8,457.33","12,400.00"
"9","Net Property, Plant & Equipment","39,158.52","34,510.11","44,353.29","51,254.21","53,429.50","49,296.86","47,447.26","61,140.15","81,988.63","76,375.00"
"10","Accrued Payable","-","-","1,184.89","2,670.09","1,972.09","1,944.55","2,201.77","-","-","-"
"11","Short Term Debt","10,533.32","12,321.88","12,723.77","10,831.28","13,928.42","13,529.91","10,720.14","9,190.98","8,653.05","11,875.00"
"12","Long Term Debt","4,202.66","1,980.35","760.86","3,752.62","4,339.31","1,867.89","113.14","677.35","4,711.21","2,562.00"
"13","Net Operating Cash Flow","4,502.76","11,172.56","10,000.35","9,237.24","10,043.44","13,973.32","10,446.10","9,672.61","14,763.19","8,897.00"
"14","Capital Expenditures","(978.70)","(369.98)","(8,329.86)","(8,921.67)","(2,204.68)","(1,330.78)","(2,658.60)","(11,319.63)","(10,511.80)","(316.00)"
"15","Total Shares Outstanding (million)","223,000.00","245,300.25","245,300.25","245,300.25","245,300.25","245,300.25","245,300.25","245,300.00","260,800.00","260,800.00"
