"1","Financial Year","30-04-2012","30-04-2013","30-04-2014","30-04-2015","30-04-2016","30-04-2017","30-04-2018","30-04-2019","30-04-2020","30-04-2021"
"2","Sales/Revenue","239,532.68","267,932.44","253,422.39","239,850.95","297,629.34","404,239.78","461,696.49","328,406.81","255,158.00","271,389.54"
"3","Pretax Income","48,777.54","64,008.00","53,148.62","42,672.77","49,071.86","78,269.47","96,491.16","63,394.08","41,608.00","52,284.01"
"4","Net Income","34,003.23","47,153.03","40,270.65","29,759.52","36,343.53","59,475.45","72,254.33","47,742.53","32,230.00","38,816.20"
"5","Cash & Short-Term Investments","112,692.40","120,153.42","119,167.15","105,791.07","108,940.06","136,341.24","128,345.89","96,522.17","95,884.00","114,561.96"
"6","Cash Only","17,292.22","17,296.98","15,338.77","14,494.34","17,728.09","21,200.77","23,495.57","20,008.26","-","12,783.20"
"7","Total Accounts Receivables","24,603.64","17,497.46","15,765.94","20,877.23","21,578.49","26,631.60","28,822.28","20,379.87","23,553.00","19,008.12"
"8","Inventories","37,794.41","49,938.57","58,548.60","58,243.66","67,966.00","71,707.15","91,184.22","98,121.73","93,331.00","89,311.11"
"9","Net Property, Plant & Equipment","62,076.38","64,907.89","64,773.77","64,611.24","66,324.11","73,671.61","83,343.59","97,146.52","90,578.00","95,919.38"
"10","Accrued Payable","-","-","-","-","-","-","-","-","44,076.00","-"
"11","Short Term Debt","5,185.04","6,988.70","3,208.23","3,911.98","1,114.00","3,046.38","1,405.00","289.00","1,621.00","1,627.68"
"12","Long Term Debt","8,096.64","6,428.77","2,413.74","-","-","-","-","-","3,435.00","2,778.32"
"13","Net Operating Cash Flow","50,062.41","36,478.20","26,254.19","26,952.74","41,772.53","64,162.41","52,806.85","28,578.63","34,958.00","52,675.03"
"14","Capital Expenditures","(2,940.58)","(9,254.75)","(5,093.55)","(3,509.28)","(2,116.63)","(10,110.16)","(12,279.70)","(6,616.19)","(356.00)","(1,729.50)"
"15","Total Shares Outstanding (million)","298,143.00","295,465.00","294,181.97","292,472.13","289,941.79","289,391.00","290,968.90","290,365.50","290,313.30","300,201.78"
