"1","Financial Year","30-06-2019       1","30-09-2019       2","31-12-2019       3","31-03-2020       4","30-06-2020       1","30-09-2020       2","31-12-2020       3","31-03-2021       4","30-06-2021       1","30-09-2021       2"
"2","Sales/Revenue","31,892.00","38,833.00","42,083.00","29,975.71","38,921.00","47,790.00","52,232.00","46,898.49","42,336.00","47,323.00"
"3","Pretax Income","(3,044.00)","(3,138.00)","(1,717.00)","(3,821.48)","1,243.00","1,380.00","(254.00)","(11,887.34)","(414.00)","345.00"
"4","Net Income","(2,829.00)","(3,286.00)","(1,836.00)","(4,243.42)","339.00","473.00","(636.00)","(11,562.29)","(734.00)","1.00"
"5","Cash & Short-Term Investments","67,101.00","52,834.00","48,983.00","44,883.00","90,730.00","94,764.00","53,135.00","50,461.00","58,882.00","63,924.00"
"6","Cash Only","12,581.00","12,903.00","13,954.00","18,596.00","27,646.00","28,588.00","14,503.00","10,163.00","9,793.00","13,653.00"
"7","Total Accounts Receivables","25,515.00","36,371.00","34,288.00","36,689.00","40,533.00","59,089.00","87,572.00","73,578.00","71,167.00","72,217.00"
"8","Inventories","113,487.00","113,323.00","118,916.00","130,888.00","130,086.00","136,497.00","143,055.00","150,717.00","159,952.00","158,278.00"
"9","Net Property, Plant & Equipment","23,333.00","23,179.00","23,158.00","30,019.00","29,285.00","28,563.00","27,867.00","24,416.00","24,842.00","24,144.00"
"10","Accrued Payable","63,610.00","63,124.00","64,638.00","71,368.00","74,782.00","76,995.00","80,994.00","77,219.00","-","-"
"11","Short Term Debt","19,525.00","19,437.00","13,320.00","64,361.00","68,381.00","19,978.00","57,566.00","50,129.00","11,566.00","11,575.00"
"12","Long Term Debt","42,205.00","42,190.00","48,179.00","5,056.00","2,110.00","48,673.00","3,590.00","3,436.00","2,873.00","2,334.00"
"13","Net Operating Cash Flow","4,046.00","(11,622.00)","2,603.00","2,654.00","2,978.00","(16,069.00)","(24,497.00)","8,133.00","(2,237.00)","6,614.00"
"14","Capital Expenditures","(385.00)","(272.00)","(312.00)","(364.00)","(61.00)","(72.00)","(107.00)","(587.00)","(4.00)","(20.00)"
"15","Total Shares Outstanding (million)","388,522.95","423,967.10","423,967.10","481,913.23","872,250.62","1,119,730.93","299,932.73","677,820.49","677,820.49","677,820.49"
