"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","34,973.00","38,692.00","42,246.00","60,374.00","60,646.00","63,685.00","66,159.00","65,173.00","45,410.00","47,978.00"
"3","Pretax Income","6,342.00","6,889.00","9,015.00","8,806.00","8,736.00","8,573.00","9,551.00","7,609.00","2,580.00","2,290.00"
"4","Net Income","4,576.00","5,198.00","6,574.00","6,406.00","6,777.00","6,050.00","7,149.00","5,427.00","1,591.00","1,651.00"
"5","Cash & Short-Term Investments","16,059.00","15,796.00","14,996.00","14,315.00","19,490.00","20,767.00","20,466.00","20,489.00","23,849.00","22,779.00"
"6","Cash Only","2,347.00","4,392.00","4,626.00","5,866.00","5,000.00","6,443.00","6,769.00","5,764.00","5,956.00","6,523.00"
"7","Total Accounts Receivables","9,011.00","9,326.00","10,405.00","14,421.00","14,293.00","16,114.00","15,250.00","14,582.00","10,599.00","13,330.00"
"8","Inventories","2,668.00","3,850.00","5,797.00","7,475.00","8,326.00","6,841.00","7,948.00","10,858.00","11,318.00","8,999.00"
"9","Net Property, Plant & Equipment","4,277.00","4,478.00","5,363.00","5,436.00","5,439.00","4,896.00","5,542.00","6,155.00","5,439.00","6,766.00"
"10","Accrued Payable","-","-","-","1,653.00","3,594.00","-","-","-","-","-"
"11","Short Term Debt","4.00","51.00","86.00","90.00","138.00","301.00","127.00","355.00","330.00","214.00"
"12","Long Term Debt","-","191.00","181.00","91.00","25.00","-","-","499.00","308.00","588.00"
"13","Net Operating Cash Flow","3,769.00","3,876.00","4,537.00","3,818.00","7,563.00","5,011.00","5,033.00","4,957.00","6,007.00","574.00"
"14","Capital Expenditures","(623.00)","(428.00)","(1,392.00)","(678.00)","(769.00)","(182.00)","(1,239.00)","(501.00)","(158.00)","(1,778.00)"
"15","Total Shares Outstanding (million)","42,757.00","141,098.10","141,098.10","141,099.65","141,162.35","141,161.00","141,161.00","141,161.00","141,161.00","141,161.00"
