"1","Financial Year","30-06-2011","30-06-2012","30-06-2013","30-06-2014","30-06-2015","30-06-2016","30-06-2017","30-06-2018","30-06-2019","30-06-2020"
"2","Sales/Revenue","462,392.00","340,438.00","359,179.00","500,300.00","503,444.00","632,216.00","830,739.00","818,773.00","992,124.00","1,812,847.00"
"3","Pretax Income","98,152.00","81,029.00","50,153.00","79,853.00","75,700.00","71,201.00","114,665.00","80,791.00","68,161.00","52,037.00"
"4","Net Income","72,694.00","62,030.00","35,387.00","52,043.00","45,847.00","36,427.00","63,287.00","51,921.00","26,385.00","18,067.00"
"5","Cash & Short-Term Investments","224,415.00","230,358.00","89,978.00","56,206.00","204,786.00","61,982.00","56,943.00","148,474.00","74,158.00","183,143.00"
"6","Cash Only","207,155.00","65,899.00","79,220.00","38,580.00","48,584.00","56,469.00","45,498.00","108,354.00","33,680.00","149,200.00"
"7","Total Accounts Receivables","179,204.00","111,687.00","281,118.00","510,899.00","438,655.00","486,021.00","692,057.00","396,277.00","523,178.00","542,440.00"
"8","Inventories","236,122.00","225,614.00","218,593.00","138,551.00","646,985.00","1,280,532.00","1,564,732.00","1,812,298.00","1,948,449.00","1,102,677.00"
"9","Net Property, Plant & Equipment","10,554.00","10,351.00","9,271.00","259,366.00","165,020.00","9,560.00","12,339.00","15,230.00","40,189.00","47,622.00"
"10","Accrued Payable","202,677.00","28,664.00","47,492.00","-","-","-","-","-","-","-"
"11","Short Term Debt","68,599.00","2,948.00","50,770.00","61,838.00","147,788.00","322,893.00","486,802.00","425,307.00","580,059.00","395,238.00"
"12","Long Term Debt","49,409.00","155,767.00","155,131.00","331,332.00","343,587.00","241,545.00","114,110.00","113,033.00","129,001.00","110,824.00"
"13","Net Operating Cash Flow","79,473.00","67,471.00","(168,164.00)","(114,571.00)","119,673.00","(69,736.00)","(28,156.00)","283,644.00","(146,960.00)","560,977.00"
"14","Capital Expenditures","(6,801.00)","(1,822.00)","(522.00)","(2,253.00)","(2,016.00)","(1,418.00)","(1,397.00)","(5,446.00)","(7,023.00)","(5,033.00)"
"15","Total Shares Outstanding (million)","348,353.00","418,104.00","418,103.51","422,550.21","448,415.81","448,416.00","527,777.00","528,141.00","528,141.00","528,141.00"
