"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","214,423.84","259,141.99","279,745.17","290,938.78","326,444.32","346,542.82","351,671.94","365,253.55","315,972.94","393,552.00"
"3","Pretax Income","349.02","9,191.93","16,413.63","9,364.70","19,833.72","25,548.69","22,741.68","8,262.06","1,710.39","2,535.00"
"4","Net Income","194.99","5,328.21","11,660.45","6,006.41","12,911.66","17,793.30","14,971.44","6,276.51","1,417.65","1,633.00"
"5","Cash & Short-Term Investments","3,324.02","17,455.64","10,220.27","9,257.73","14,394.20","21,548.08","18,640.05","25,994.08","27,014.00","25,301.00"
"6","Cash Only","3,324.02","12,684.16","2,840.56","5,955.22","7,073.13","13,583.43","13,587.44","10,504.37","11,799.00","13,363.00"
"7","Total Accounts Receivables","19,240.68","29,140.80","25,749.78","32,226.49","39,903.25","42,333.24","33,880.05","33,540.83","33,464.00","32,183.00"
"8","Inventories","42,740.16","40,726.37","49,554.70","57,079.22","52,026.87","55,073.66","66,464.05","71,580.81","21,185.00","25,028.00"
"9","Net Property, Plant & Equipment","238,417.84","254,148.71","262,423.38","282,807.29","274,780.01","337,820.72","335,337.40","353,498.54","350,537.00","348,936.00"
"10","Accrued Payable","-","8,420.35","7,365.04","9,857.41","9,001.23","10,353.14","-","-","-","-"
"11","Short Term Debt","75,057.07","76,677.16","66,742.39","68,792.49","77,898.39","91,558.16","105,307.55","117,391.06","124,787.00","105,024.00"
"12","Long Term Debt","8,966.17","22,110.52","28,054.37","28,955.44","24,360.89","19,612.22","16,126.77","48,050.68","42,959.00","44,044.00"
"13","Net Operating Cash Flow","12,154.29","24,648.77","21,048.00","26,802.04","13,357.38","31,781.27","23,791.53","34,282.06","17,426.00","27,295.00"
"14","Capital Expenditures","(13,914.45)","(15,445.67)","(18,379.44)","(25,737.72)","(9,557.08)","(22,247.56)","(28,841.67)","(37,739.60)","(14,543.00)","(14,873.00)"
"15","Total Shares Outstanding (million)","148,989.00","154,309.09","148,479.60","159,927.40","170,379.78","169,860.45","172,361.61","172,361.61","172,361.61","197,387.31"
