"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","38,669.67","46,505.39","44,245.67","75,228.29","95,650.85","101,623.53","106,933.84","117,189.97","103,032.00","120,043.00"
"3","Pretax Income","2,359.08","2,914.80","1,238.20","4,417.90","6,786.09","2,154.27","4,121.85","2,248.95","(230.00)","5,514.00"
"4","Net Income","2,124.13","2,434.76","656.95","2,924.96","4,337.06","1,208.86","1,449.09","1,249.14","(329.00)","3,365.00"
"5","Cash & Short-Term Investments","12,943.12","10,689.51","9,431.84","12,494.50","19,107.21","13,019.91","22,825.18","25,978.75","21,328.00","30,026.00"
"6","Cash Only","5,199.55","5,382.35","6,819.96","11,311.02","18,992.08","12,901.72","-","25,978.75","19,074.00","27,246.00"
"7","Total Accounts Receivables","15,075.19","21,459.48","25,017.93","37,382.46","40,334.06","42,931.06","39,307.77","36,772.85","44,489.00","44,115.00"
"8","Inventories","-","-","-","-","-","-","-","-","-","78.00"
"9","Net Property, Plant & Equipment","1,345.95","1,592.46","1,595.57","2,048.15","1,939.72","2,646.12","2,384.21","4,237.19","4,163.00","3,423.00"
"10","Short Term Debt","33.12","34.16","37.83","34.90","616.45","1,016.18","-","2,047.44","2,560.00","772.00"
"11","Long Term Debt","285.83","251.67","205.69","170.47","136.50","106.24","-","801.53","841.00","893.00"
"12","Net Operating Cash Flow","3,851.44","1,086.48","1,020.99","4,684.61","8,857.72","(888.00)","8,184.11","6,604.17","(2,299.00)","12,671.00"
"13","Capital Expenditures","(1,466.95)","(1,825.78)","(1,776.55)","(2,244.89)","(2,025.45)","(3,585.76)","(1,854.48)","(2,422.10)","(1,885.00)","(1,719.00)"
"14","Total Shares Outstanding (million)","138,403.00","138,403.42","138,403.42","138,403.42","138,403.42","138,403.42","138,803.42","139,103.42","139,103.42","139,403.42"
