"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","246,361.33","241,383.68","316,778.81","417,410.05","441,199.07","474,545.31","501,123.40","579,785.93","501,900.00","499,860.00"
"3","Pretax Income","27,554.83","27,147.49","18,358.27","23,047.44","46,791.27","33,581.79","48,350.87","60,522.11","53,208.00","54,585.00"
"4","Net Income","22,891.30","20,592.24","12,978.72","17,301.77","35,593.44","25,655.06","36,224.05","47,482.35","39,475.00","39,890.00"
"5","Cash & Short-Term Investments","49,783.69","38,265.86","25,493.74","36,919.07","61,595.66","85,459.02","70,089.57","75,968.35","101,341.00","86,029.00"
"6","Cash Only","23,678.85","27,083.15","19,445.83","36,897.95","61,573.96","85,436.76","55,973.13","68,611.27","-","-"
"7","Total Accounts Receivables","46,845.82","44,348.34","75,688.59","88,008.87","87,511.37","84,774.71","109,999.60","105,029.99","102,213.00","121,908.00"
"8","Inventories","49,719.66","58,265.70","130,714.01","130,631.04","80,453.45","96,672.52","118,742.50","102,874.86","100,412.00","157,468.00"
"9","Net Property, Plant & Equipment","58,094.94","76,707.12","82,227.93","100,226.07","102,953.11","110,934.55","125,139.49","129,527.70","122,709.00","132,775.00"
"10","Short Term Debt","21,772.13","20,250.40","58,708.67","103,654.80","63,230.55","41,398.90","30,424.50","47,127.06","44,573.00","92,019.00"
"11","Long Term Debt","12,828.36","15,562.75","10,580.36","6,537.43","4,425.90","2,488.87","1,987.37","2,341.16","1,783.00","678.00"
"12","Net Operating Cash Flow","16,874.73","24,630.13","(28,624.02)","(6,816.67)","81,609.75","20,341.88","41,575.70","43,810.85","53,764.00","(33,777.00)"
"13","Capital Expenditures","(8,973.13)","(17,789.40)","(12,676.54)","(25,331.30)","(10,401.71)","(17,160.03)","(23,402.07)","(13,453.24)","(757.00)","(15,508.00)"
"14","Total Shares Outstanding (million)","248,815.00","248,814.22","248,814.22","248,814.22","248,813.70","310,470.99","310,470.99","310,470.99","310,470.99","307,562.79"
