"1","Financial Year","31-12-2009","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018"
"2","Sales/Revenue","226,660.00","262,335.39","300,789.00","20,758.00","61,269.00","59,928.00","760,735.00","1,305,671.00","1,169,279.00","1,204,087.00"
"3","Pretax Income","191,021.00","194,971.66","93,180.00","15,033.00","213,185.00","215,615.00","604,722.00","321,413.00","485,180.00","395,410.00"
"4","Net Income","112,628.00","117,612.59","51,415.00","944,925.00","195,635.00","204,255.00","561,528.00","247,273.00","400,219.00","346,053.00"
"5","Cash & Short-Term Investments","5,692,009.00","5,660,169.09","6,633,147.00","26,971.00","58,670.00","85,332.00","455,903.00","418,651.00","424,975.00","528,859.00"
"6","Cash Only","1,039,430.00","1,247,003.72","1,618,274.00","775.00","2,015.00","2,714.00","439,594.00","418,452.00","424,676.00","528,611.00"
"7","Total Accounts Receivables","3,638,499.00","3,398,298.51","3,174,941.00","323,863.00","9,578.00","3,899.00","805,187.00","610,886.00","820,469.00","1,029,503.00"
"8","Inventories","-","-","-","-","-","-","512,458.00","551,603.00","561,557.00","455,228.00"
"9","Net Property, Plant & Equipment","161,359.00","184,441.22","199,754.00","8,672.00","9,280.00","9,398.00","785,130.00","778,257.00","752,444.00","659,213.00"
"10","Short Term Debt","212,532.00","410,619.10","239,117.00","156,650.00","290,219.00","378,214.00","604,433.00","620,263.00","883,917.00","981,335.00"
"11","Long Term Debt","104,435.00","300,000.00","400,000.00","-","-","-","1,595,932.00","1,616,716.00","1,382,999.00","1,493,379.00"
"12","Net Operating Cash Flow","(123,705.00)","(437,027.24)","919,229.00","(98,300.00)","(59,386.00)","28,505.00","(18,463.00)","151,744.00","14,630.00","10,427.00"
"13","Capital Expenditures","(16,493.00)","(47,127.83)","(42,458.00)","(35,961.00)","(4,270.00)","(1,098.00)","(22,987.00)","(21,672.00)","(26,369.00)","(27,999.00)"
"14","Total Shares Outstanding (million)","838,598.00","961,511.00","963,492.00","968,423.00","1,452,621.82","1,426,434.37","2,077,179.11","2,077,175.54","2,059,099.71","2,059,099.71"
