"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","256,547.00","235,757.00","244,021.00","228,034.00","245,791.00","242,735.00","282,139.00","307,300.00","296,829.00","328,715.00"
"3","Pretax Income","23,180.00","21,270.00","22,584.00","25,921.00","27,435.00","23,972.00","28,626.00","34,452.00","30,955.00","31,200.00"
"4","Net Income","17,337.00","17,814.00","17,461.00","20,462.00","19,596.00","17,038.00","21,766.00","25,562.00","22,378.00","23,262.00"
"5","Cash & Short-Term Investments","212,350.00","228,188.00","229,533.00","244,012.00","258,838.00","293,873.00","285,677.00","267,217.00","280,317.00","292,919.00"
"6","Cash Only","106,248.00","-","126,115.00","95,722.00","115,911.00","139,393.00","-","-","-","-"
"7","Total Accounts Receivables","217,755.00","173,011.00","204,132.00","206,870.00","208,107.00","195,399.00","216,791.00","265,462.00","295,884.00","299,253.00"
"8","Inventories","181,937.00","186,365.00","163,924.00","163,411.00","164,993.00","210,366.00","200,479.00","230,930.00","207,429.00","257,808.00"
"9","Net Property, Plant & Equipment","213,985.00","263,655.00","272,069.00","270,073.00","268,869.00","295,367.00","302,082.00","301,097.00","315,162.00","328,597.00"
"10","Accrued Payable","114,222.00","111,177.00","102,812.00","89,877.00","97,560.00","167,794.00","145,620.00","126,384.00","131,978.00","228,891.00"
"11","Short Term Debt","97,250.00","94,008.00","87,537.00","90,897.00","85,018.00","91,001.00","104,934.00","150,229.00","143,729.00","119,421.00"
"12","Long Term Debt","59,930.00","48,962.00","56,982.00","59,943.00","55,490.00","58,285.00","54,651.00","54,301.00","60,005.00","64,314.00"
"13","Net Operating Cash Flow","9,838.00","65,227.00","10,116.00","14,656.00","40,390.00","64,959.00","3,206.00","(62,558.00)","39,865.00","78,295.00"
"14","Capital Expenditures","(15,235.00)","(39,181.00)","(14,109.00)","(4,796.00)","(4,176.00)","(31,951.00)","(14,199.00)","(6,083.00)","(20,830.00)","(38,931.00)"
"15","Total Shares Outstanding (million)","177,233.57","184,238.02","185,523.92","186,124.92","378,481.44","379,840.24","378,288.64","378,829.04","382,772.34","384,326.94"
