"1","Financial Year","30-06-2012","30-06-2013","30-06-2014","30-06-2015","30-06-2016","30-06-2017","30-06-2018","30-06-2019","30-06-2020","30-06-2021"
"2","Sales/Revenue","62,060.77","52,391.51","55,044.02","51,156.83","55,777.68","69,099.99","64,277.62","65,560.60","66,557.60","64,407.00"
"3","Pretax Income","1,669.11","(2,518.75)","459.38","76.09","128.54","3,285.24","3,364.19","3,665.31","23.70","5,690.00"
"4","Net Income","1,318.66","(2,233.09)","(227.06)","(514.65)","(424.05)","2,120.13","1,974.82","3,177.39","(958.89)","5,024.00"
"5","Cash & Short-Term Investments","4,610.33","2,588.40","6,065.63","13,735.20","6,222.43","11,425.13","7,865.25","5,185.88","7,300.00","17,806.00"
"6","Cash Only","2,344.04","1,449.82","2,799.27","-","-","-","-","-","-","-"
"7","Total Accounts Receivables","20,673.23","21,510.90","21,264.01","19,659.01","30,296.11","24,504.58","21,355.18","24,706.53","20,033.00","16,628.00"
"8","Inventories","32,802.27","31,221.06","27,564.64","26,116.04","31,788.41","38,866.92","30,822.26","36,429.87","36,969.00","37,507.00"
"9","Net Property, Plant & Equipment","43,203.96","41,549.58","37,683.34","37,259.49","36,177.77","98,359.67","95,990.12","94,894.06","93,241.00","91,960.00"
"10","Accrued Payable","5,795.51","-","-","12,175.05","16,455.46","31,665.43","19,694.59","22,663.82","18,827.00","19,916.00"
"11","Short Term Debt","16,753.99","13,956.70","11,279.05","12,219.46","16,555.52","19,903.54","14,056.60","14,962.46","17,436.00","15,363.00"
"12","Long Term Debt","3,721.97","2,592.92","1,973.56","1,972.67","1,544.99","44,449.07","42,855.33","41,483.85","40,127.00","38,384.00"
"13","Net Operating Cash Flow","6,465.56","5,730.60","8,006.37","8,337.36","(7,496.15)","11,462.79","10,068.40","3,339.75","5,953.00","14,224.00"
"14","Capital Expenditures","(691.69)","(1,095.04)","(267.13)","(2,505.49)","(2,180.35)","(47,418.07)","(1,836.78)","(793.93)","(1,051.00)","(1,177.00)"
"15","Total Shares Outstanding (million)","40,000.00","40,000.00","40,000.00","40,000.00","40,000.00","40,000.00","40,000.00","40,000.00","40,000.00","44,000.00"
