"1","Financial Year","31-03-2011","31-03-2012","31-03-2013","31-03-2014","31-03-2015","31-03-2016","31-03-2017","31-03-2018","31-03-2019","31-03-2020"
"2","Sales/Revenue","28,190.61","31,559.17","30,628.98","23,022.89","17,211.76","18,298.86","31,091.34","22,219.20","65,051.72","95,131.00"
"3","Pretax Income","1,262.79","1,220.13","(2,968.09)","(3,271.96)","(4,566.03)","(4,024.71)","(4,786.01)","30,515.95","4,380.63","(186,261.00)"
"4","Net Income","195.11","1,091.77","(4,779.77)","(4,283.43)","(2,328.20)","(3,342.12)","(3,808.10)","18,542.26","5,701.07","(171,154.00)"
"5","Cash & Short-Term Investments","465.48","298.49","546.96","5,851.43","407.67","777.61","36,972.86","5,904.85","11,293.48","9,144.00"
"6","Cash Only","465.48","298.49","546.96","851.43","322.67","192.61","35,987.86","4,717.85","9,701.48","-"
"7","Total Accounts Receivables","23,092.46","14,985.56","21,658.21","31,481.13","28,347.33","31,115.24","38,699.50","35,521.70","24,919.20","6,303.00"
"8","Inventories","27,821.70","32,939.74","37,859.24","52,846.26","76,718.56","84,733.63","97,349.15","157,141.18","158,997.96","3,924.00"
"9","Net Property, Plant & Equipment","43,712.92","55,275.57","64,594.07","62,449.78","55,972.61","50,124.38","41,254.65","63,250.48","68,071.59","80,667.00"
"10","Accrued Payable","-","-","-","-","-","-","-","-","-","20,067.00"
"11","Short Term Debt","16,388.10","24,103.58","14,408.48","12,102.48","10,504.73","9,850.91","12,680.14","15,583.33","14,563.73","11,097.00"
"12","Long Term Debt","6,192.37","244.07","4,458.00","3,641.62","2,560.32","1,401.85","191.67","7,660.37","7,020.23","11,688.00"
"13","Net Operating Cash Flow","2,403.05","6,717.68","9,584.61","(23,647.69)","(10,574.10)","(4,153.24)","(12,642.98)","(12,157.72)","15,662.88","22,396.00"
"14","Capital Expenditures","(4,229.03)","(18,256.89)","(16,225.54)","(6,312.86)","(2,068.41)","(951.65)","(96,827.87)","(23,424.81)","(12,068.41)","(14,291.00)"
"15","Total Shares Outstanding (million)","330,000.00","350,000.00","355,500.00","810,441.50","837,810.20","863,932.34","1,196,913.85","1,210,076.00","1,223,240.86","1,225,062.06"
