"1","Financial Year","31-12-2009","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018"
"2","Sales/Revenue","188,243.00","174,222.92","281,745.93","276,929.37","523,785.22","642,159.76","718,837.68","399,171.61","293,533.22","281,559.88"
"3","Pretax Income","20,378.00","22,732.88","23,760.27","28,386.69","11,467.41","(36,779.67)","(2,532.74)","(200,904.71)","(21,037.92)","(179,931.18)"
"4","Net Income","13,539.00","16,908.27","17,381.91","20,170.78","3,597.14","(35,162.02)","(18,502.33)","(207,284.89)","(44,430.93)","(159,103.26)"
"5","Cash & Short-Term Investments","52,182.00","34,311.60","63,084.61","66,520.22","70,107.18","76,068.66","143,759.40","69,859.05","71,787.85","60,932.39"
"6","Cash Only","12,532.00","10,615.39","17,902.08","33,009.81","25,330.73","31,500.59","92,056.90","16,439.03","-","12,297.51"
"7","Total Accounts Receivables","33,106.00","64,986.69","110,794.14","112,970.44","170,845.78","189,081.27","226,494.22","202,391.93","180,387.43","128,921.73"
"8","Inventories","11,506.00","13,428.11","14,181.54","14,097.91","17,464.60","20,660.16","24,165.70","24,399.17","16,803.09","15,921.73"
"9","Net Property, Plant & Equipment","55,786.00","92,091.09","101,228.70","116,056.83","155,139.31","182,302.22","712,982.66","549,544.66","88,030.48","70,421.01"
"10","Short Term Debt","7,048.00","14,567.88","17,862.20","40,348.31","77,766.04","57,749.05","150,461.73","42,145.15","126,260.86","232,048.46"
"11","Long Term Debt","32,391.00","53,947.43","48,861.62","40,980.83","63,345.07","80,269.81","544,205.35","617,850.47","111,480.06","2,591.66"
"12","Net Operating Cash Flow","7,398.00","(6,663.99)","26,963.18","2,673.87","(6,061.89)","(41,285.74)","55,549.65","(44,854.71)","8,412.31","2,769.48"
"13","Capital Expenditures","(5,054.00)","(30,866.56)","(16,725.05)","(16,887.25)","(45,479.36)","(36,354.87)","(536,907.82)","(3,841.94)","(1,986.12)","(2,460.94)"
"14","Total Shares Outstanding (million)","991,560.00","1,096,737.00","1,199,159.00","1,218,326.00","1,257,817.05","1,651,816.75","1,736,017.85","1,853,016.85","2,042,946.85","2,042,945.85"
