"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","31,560.00","8,206.00","5,108.00","6,184.00","15,330.00","18,353.14","11,784.00","11,127.00","6,924.00","9,760.00"
"3","Pretax Income","4,349.00","(13,932.00)","(918.00)","827.00","(1,477.00)","79,209.79","(3,370.00)","(560.00)","(888.00)","3,234.00"
"4","Net Income","4,275.00","(14,883.00)","(2,628.00)","(3,634.00)","(4,220.00)","61,388.31","(3,443.00)","(925.00)","(339.00)","1,939.00"
"5","Cash & Short-Term Investments","17,457.00","19,190.00","19,398.00","18,355.00","16,483.00","16,904.00","16,081.00","21,918.00","20,353.00","19,718.00"
"6","Cash Only","-","-","-","-","-","-","16,081.00","21,918.00","20,353.00","19,718.00"
"7","Total Accounts Receivables","48,342.00","36,308.00","35,456.00","33,523.00","37,545.00","34,441.00","32,549.00","33,480.00","35,898.00","32,653.00"
"8","Inventories","205,159.00","178,434.00","181,761.00","174,743.00","164,820.00","151,622.00","147,282.00","140,314.00","136,279.00","136,730.00"
"9","Net Property, Plant & Equipment","39,642.00","11,941.00","12,198.00","11,440.00","11,773.00","11,022.00","11,072.00","10,938.00","10,796.00","10,656.00"
"10","Short Term Debt","88,785.00","38,994.00","36,498.00","36,045.00","35,252.00","27,464.00","22,712.00","22,867.00","11,372.00","13,119.00"
"11","Long Term Debt","11.00","6.00","6.00","6.00","306.00","-","152.00","2,277.00","4,950.00","4,666.00"
"12","Net Operating Cash Flow","4,274.00","4,916.00","15,552.00","(8,936.00)","(7,134.00)","14,939.00","4,220.00","4,128.00","7,787.00","3,571.00"
"13","Capital Expenditures","(201.00)","(905.00)","-","-","-","-","-","(9.00)","(17.00)","(6,076.00)"
"14","Total Shares Outstanding (million)","400,369.20","400,369.20","400,369.20","400,369.20","400,369.20","400,369.00","400,369.00","400,369.00","400,369.00","400,369.00"
