"1","Financial Year","31-12-2011","31-12-2012","31-12-2013","31-03-2015","31-03-2016","31-03-2017","31-03-2018","31-03-2019","31-03-2020","31-03-2021"
"2","Sales/Revenue","121,505.39","162,639.24","201,386.58","206,869.99","105,106.80","95,018.31","121,127.55","135,007.27","87,594.00","95,021.00"
"3","Pretax Income","1,342.77","(8,893.62)","(9,933.92)","1,338.51","(11,792.54)","(25,409.02)","1,129.00","(12,352.41)","(10,186.00)","4,715.00"
"4","Net Income","1,156.05","(9,200.68)","(8,316.66)","642.58","(10,294.47)","(25,659.14)","(2,924.60)","(15,072.84)","(11,133.00)","916.00"
"5","Cash & Short-Term Investments","9,157.33","7,494.36","15,756.57","55,458.59","30,126.06","17,478.86","9,925.70","16,940.31","17,934.00","23,013.00"
"6","Cash Only","4,520.68","5,701.75","7,204.59","19,899.06","13,039.12","14,335.00","4,335.02","4,904.50","10,390.00","15,054.00"
"7","Total Accounts Receivables","43,542.18","46,009.74","48,000.88","41,996.11","42,936.64","29,856.89","58,052.67","59,090.88","48,401.00","68,102.00"
"8","Inventories","13,944.56","11,596.59","7,451.13","8,191.30","7,942.97","8,066.84","7,271.57","17,246.15","8,182.00","2,019.00"
"9","Net Property, Plant & Equipment","55,878.43","51,048.25","49,916.92","48,084.41","44,565.81","46,064.02","51,082.53","47,529.78","29,169.00","48,006.00"
"10","Accrued Payable","-","-","-","7,992.94","6,901.18","4,528.25","-","-","-","-"
"11","Short Term Debt","22,651.78","22,765.42","14,380.21","7,729.38","10,935.65","9,979.65","10,903.88","18,598.50","12,387.00","21,114.00"
"12","Long Term Debt","20,229.37","12,262.03","7,608.55","9,448.70","9,815.55","15,313.54","19,516.47","16,434.41","9,930.00","16,020.00"
"13","Net Operating Cash Flow","19,072.96","13,644.81","23,547.26","9,678.22","(22,126.56)","3,476.92","(12,666.48)","5,103.69","(1,125.00)","(4,526.00)"
"14","Capital Expenditures","(3,499.92)","(5,042.14)","(3,465.91)","(11,310.26)","(2,338.73)","(2,831.67)","(3,400.15)","(1,008.27)","(2,277.00)","(25,816.00)"
"15","Total Shares Outstanding (million)","311,935.00","311,934.00","343,127.23","664,809.00","664,809.00","724,809.00","731,289.90","921,289.90","921,290.00","1,165,329.00"
