"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","469,572.00","511,225.00","513,679.00","500,253.00","508,559.00","550,565.00","550,848.00","524,019.00","172,092.00","128,730.00"
"3","Pretax Income","102,390.00","168,181.00","119,497.00","153,641.00","106,277.00","109,660.00","107,948.00","91,468.00","(137,861.00)","(126,474.00)"
"4","Net Income","67,329.00","130,367.00","79,340.00","129,686.00","79,243.00","72,198.00","70,554.00","63,325.00","(96,808.00)","(91,752.00)"
"5","Cash & Short-Term Investments","31,004.00","93,719.00","56,595.00","97,200.00","142,768.00","175,555.00","233,712.00","276,073.00","129,730.00","78,170.00"
"6","Cash Only","19,601.00","16,222.00","13,782.00","16,844.00","15,738.00","21,618.00","28,467.00","21,105.00","13,056.00","21,699.00"
"7","Total Accounts Receivables","24,510.00","21,958.00","23,468.00","29,335.00","31,710.00","35,877.00","35,030.00","28,613.00","27,944.00","20,692.00"
"8","Inventories","8,911.00","8,440.00","8,527.00","8,242.00","6,559.00","5,343.00","4,261.00","3,733.00","3,229.00","2,958.00"
"9","Net Property, Plant & Equipment","1,000,165.00","707,788.00","757,829.00","746,294.00","713,232.00","734,645.00","704,991.00","673,713.00","631,345.00","582,599.00"
"10","Accrued Payable","-","-","-","-","-","-","-","-","83,538.00","71,740.00"
"11","Short Term Debt","60,054.00","111,482.00","85,806.00","138,917.00","174,469.00","149,262.00","157,523.00","162,249.00","162,918.00","175,306.00"
"12","Long Term Debt","-","-","-","-","-","-","-","441.00","396.00","363.00"
"13","Net Operating Cash Flow","138,694.00","156,880.00","149,678.00","146,027.00","144,397.00","178,845.00","150,802.00","131,908.00","(81,071.00)","(51,569.00)"
"14","Capital Expenditures","(54,240.00)","(32,965.00)","(106,438.00)","(52,489.00)","(40,696.00)","(88,959.00)","(34,140.00)","(30,929.00)","(16,550.00)","(5,534.00)"
"15","Total Shares Outstanding (million)","440,000.00","440,000.00","440,000.00","440,000.00","440,000.00","440,000.00","440,000.00","440,000.00","440,000.00","440,000.00"
