"1","Financial Year","31-12-2019       3","31-03-2020       4","30-06-2020       1","30-09-2020       2","31-12-2020       3","31-03-2021       4","30-06-2021       1","30-09-2021       2","31-12-2021       3","31-03-2022       4"
"2","Sales/Revenue","190,137.00","186,236.30","178,565.00","229,457.00","242,706.00","295,884.17","290,050.00","315,515.00","455,087.00","420,761.00"
"3","Pretax Income","6,112.00","6,821.78","5,229.00","15,596.00","16,701.00","23,163.40","21,374.00","23,933.00","12,466.00","30,375.00"
"4","Net Income","3,880.00","(375.69)","2,636.00","10,702.00","11,597.00","16,338.99","15,766.00","15,687.00","8,813.00","24,985.00"
"5","Cash & Short-Term Investments","200,079.00","197,111.00","106,571.00","128,438.00","130,676.00","116,376.00","100,517.00","105,179.00","103,665.00","87,462.00"
"6","Cash Only","68,263.00","113,153.00","67,928.00","101,290.00","116,180.00","77,833.00","93,921.00","98,554.00","99,016.00","87,462.00"
"7","Total Accounts Receivables","153,295.00","146,766.00","195,403.00","187,071.00","180,784.00","220,300.00","219,989.00","271,848.00","563,234.00","640,185.00"
"8","Net Property, Plant & Equipment","523,107.00","516,323.00","507,595.00","501,630.00","521,718.00","534,926.00","543,862.00","543,621.00","527,162.00","544,600.00"
"9","Short Term Debt","30,655.00","87,933.00","42,836.00","44,698.00","51,620.00","58,536.00","86,369.00","86,566.00","44,113.00","87,819.00"
"10","Long Term Debt","319,752.00","254,399.00","253,142.00","238,416.00","230,921.00","231,879.00","187,149.00","177,182.00","210,769.00","160,403.00"
"11","Net Operating Cash Flow","27,782.00","16,180.00","(28,235.00)","47,239.00","41,101.00","12,177.00","20,896.00","29,228.00","28,191.00","23,347.00"
"12","Capital Expenditures","(1,380.00)","(1,925.00)","(918.00)","(3,278.00)","(25,913.00)","(10,992.00)","(2,025.00)","(9,635.00)","(8,490.00)","(26,637.00)"
"13","Total Shares Outstanding (million)","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","800,000.00","800,000.00","800,000.00","800,000.00","800,000.00"
