"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","461,744.33","560,343.05","537,689.59","491,630.84","399,617.16","378,800.93","221,209.90","201,205.51","184,075.35","243,686.00"
"3","Pretax Income","(20,722.25)","541.41","(32,093.46)","(19,819.26)","(7,262.13)","(13,987.01)","3,839.03","4,444.60","(1,257.38)","11,498.17"
"4","Net Income","(15,349.22)","254.96","(26,642.40)","(16,551.79)","(9,956.81)","(14,736.29)","(133,614.26)","(7,566.35)","(5,791.00)","6,421.48"
"5","Cash & Short-Term Investments","33,023.28","29,397.00","26,822.50","28,075.49","31,404.66","42,200.66","33,275.40","23,213.23","18,304.66","17,104.87"
"6","Cash Only","13,619.28","8,123.77","3,309.35","11,369.48","4,500.54","-","-","-","-","-"
"7","Total Accounts Receivables","80,302.15","108,307.78","86,242.90","89,159.21","105,940.15","66,799.20","47,655.48","43,013.02","38,956.46","46,399.48"
"8","Inventories","101,345.72","153,617.04","128,682.89","89,040.31","99,812.44","97,863.25","79,320.96","56,440.61","44,300.06","64,876.25"
"9","Net Property, Plant & Equipment","303,735.87","309,851.44","354,755.73","283,123.48","269,741.83","265,000.97","44,602.33","51,441.79","79,383.45","79,334.35"
"10","Accrued Payable","-","-","-","-","-","139,176.04","159,037.40","58,069.83","38,744.56","27,259.30"
"11","Short Term Debt","223,510.76","235,387.18","210,872.83","164,070.99","145,842.02","131,888.56","111,762.90","56,380.17","56,824.87","70,964.05"
"12","Long Term Debt","65,757.56","44,952.57","37,861.61","42,333.51","24,857.05","21,315.69","14,858.29","20,590.63","24,503.71","23,142.70"
"13","Net Operating Cash Flow","22,678.25","(21,336.60)","48,968.30","54,176.78","18,693.54","40,108.73","14,531.22","(68,807.06)","(1,280.17)","(19,608.49)"
"14","Capital Expenditures","(18,725.05)","(16,053.66)","(12,775.92)","(6,150.57)","(4,076.88)","(7,146.85)","(5,614.75)","(1,394.11)","(5,482.58)","(4,350.45)"
"15","Total Shares Outstanding (million)","215,089.00","348,337.58","348,337.58","348,337.58","348,337.58","348,337.58","350,684.18","350,684.18","420,821.02","440,794.52"
