"1","Financial Year","31-05-2012","31-05-2013","31-05-2014","31-05-2015","31-08-2016","31-08-2017","31-08-2018","31-08-2019","30-06-2020","30-06-2021"
"2","Sales/Revenue","61,982.00","72,221.00","86,494.00","103,185.00","161,507.00","151,712.00","169,039.00","194,978.00","153,406.00","201,024.00"
"3","Pretax Income","(5,994.00)","2,103.00","6,740.00","8,598.00","25,941.00","27,139.00","33,097.00","38,151.00","18,420.00","27,672.00"
"4","Net Income","(6,420.00)","11,081.00","6,457.00","9,923.00","20,765.00","26,034.00","27,796.00","20,919.00","13,275.00","20,254.00"
"5","Cash & Short-Term Investments","14,303.00","25,894.00","32,630.00","191,634.00","204,558.00","206,989.00","202,849.00","179,725.00","136,456.00","139,906.00"
"6","Cash Only","13,454.00","12,646.00","11,311.00","18,911.00","21,515.00","16,723.00","16,078.00","158,657.00","76,282.00","81,521.00"
"7","Total Accounts Receivables","12,329.00","15,172.00","19,896.00","26,703.00","29,074.00","31,131.00","34,732.00","37,756.00","34,202.00","31,911.00"
"8","Inventories","2,778.00","3,641.00","4,638.00","6,512.00","6,867.00","8,247.00","9,939.00","10,830.00","11,465.00","10,296.00"
"9","Net Property, Plant & Equipment","123,278.00","110,538.00","105,911.00","113,242.00","322,537.00","326,361.00","355,414.00","421,012.00","569,606.00","677,334.00"
"10","Accrued Payable","-","-","-","-","-","-","-","-","68,002.00","-"
"11","Short Term Debt","231.00","79.00","82.00","81.00","85.00","93.00","92.00","88.00","1,606.00","2,440.00"
"12","Long Term Debt","7,401.00","2,045.00","1,969.00","1,899.00","1,804.00","1,709.00","1,626.00","1,542.00","86,794.00","172,163.00"
"13","Net Operating Cash Flow","(3,741.00)","8,072.00","11,706.00","10,724.00","31,271.00","9,899.00","25,838.00","30,191.00","14,619.00","22,449.00"
"14","Capital Expenditures","(1,411.00)","(3,871.00)","(3,274.00)","(11,708.00)","(25,157.00)","(14,682.00)","(35,253.00)","(61,514.00)","(136,559.00)","(103,522.00)"
"15","Total Shares Outstanding (million)","802,373.00","802,373.00","802,373.00","1,199,521.00","1,732,899.00","1,736,205.00","1,736,450.00","1,741,882.00","1,741,882.00","1,741,882.00"
