"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","48,906.00","49,112.35","37,783.00","44,077.00","50,913.00","83,422.69","73,267.00","66,782.00","81,486.00","119,329.00"
"3","Pretax Income","10,142.00","10,222.72","2,542.00","5,386.00","4,547.00","2,993.68","2,402.00","1,325.00","7,301.00","13,672.00"
"4","Net Income","6,871.00","6,579.09","1,476.00","4,103.00","2,053.00","2,138.24","1,493.00","628.00","4,421.00","10,508.00"
"5","Cash & Short-Term Investments","25,568.00","34,834.00","33,903.00","28,810.00","22,414.00","24,866.00","23,290.00","28,981.00","20,188.00","35,690.00"
"6","Cash Only","23,164.00","29,430.00","28,444.00","23,748.00","18,352.00","20,804.00","19,228.00","26,973.00","18,180.00","33,583.00"
"7","Total Accounts Receivables","79,681.00","67,179.00","71,178.00","78,023.00","92,383.00","85,432.00","88,244.00","79,894.00","82,071.00","77,233.00"
"8","Inventories","27,324.00","35,232.00","32,192.00","32,269.00","32,871.00","32,357.00","40,273.00","40,231.00","41,327.00","38,371.00"
"9","Net Property, Plant & Equipment","42,325.00","50,252.00","50,470.00","54,648.00","60,867.00","67,449.00","67,370.00","71,354.00","75,902.00","79,644.00"
"10","Accrued Payable","-","-","-","-","-","-","67,323.00","84,687.00","89,761.00","94,292.00"
"11","Short Term Debt","701.00","982.00","434.00","338.00","636.00","5,652.00","3,395.00","7,001.00","13,338.00","16,000.00"
"12","Long Term Debt","1,532.00","12,103.00","12,314.00","12,215.00","14,842.00","17,278.00","16,951.00","21,087.00","65,378.00","64,318.00"
"13","Net Operating Cash Flow","(739.00)","6,328.00","5,619.00","(538.00)","(2,848.00)","2,248.00","(671.00)","28,136.00","10,191.00","(19,639.00)"
"14","Capital Expenditures","(1,576.00)","(1,818.00)","(2,599.00)","(3,436.00)","(5,263.00)","(3,645.00)","(1,029.00)","(4,977.00)","(2,616.00)","(4,298.00)"
"15","Total Shares Outstanding (million)","100,527.10","100,970.50","99,605.50","201,475.80","208,524.80","208,564.80","208,564.80","208,564.80","208,564.80","232,118.30"
