"1","Financial Year","31-05-2012","31-05-2013","31-05-2014","31-05-2015","31-05-2016","31-05-2017","31-05-2018","31-05-2019","31-05-2020","31-05-2021"
"2","Sales/Revenue","1,750,204.00","2,032,564.00","1,864,145.00","1,552,476.00","1,509,312.00","1,700,261.00","1,954,809.00","1,986,891.00","1,472,285.00","1,538,476.00"
"3","Pretax Income","10,207.00","4,248.00","43,777.00","29,727.00","17,222.00","51,442.00","47,028.00","21,479.00","(832.00)","51,931.00"
"4","Net Income","(9,014.00)","(19,906.00)","9,566.00","2,166.00","(6,990.00)","17,466.00","17,581.00","15,132.00","(9,696.00)","23,945.00"
"5","Cash & Short-Term Investments","87,968.00","70,087.00","131,337.00","124,174.00","101,014.00","136,910.00","142,183.00","87,243.00","100,403.00","108,834.00"
"6","Cash Only","69,996.00","53,898.00","93,144.00","84,005.00","-","-","139,446.00","84,201.00","97,115.00","105,803.00"
"7","Total Accounts Receivables","340,589.00","323,140.00","304,194.00","314,082.00","324,805.00","432,935.00","523,604.00","402,357.00","300,119.00","370,214.00"
"8","Inventories","188,935.00","190,756.00","125,563.00","114,487.00","119,846.00","148,101.00","129,581.00","170,868.00","128,873.00","175,024.00"
"9","Net Property, Plant & Equipment","233,222.00","228,418.00","191,487.00","228,382.00","235,551.00","292,559.00","286,399.00","280,355.00","304,984.00","300,804.00"
"10","Accrued Payable","-","-","-","-","222,535.00","277,710.00","319,136.00","215,920.00","154,072.00","219,671.00"
"11","Short Term Debt","239,986.00","271,742.00","210,986.00","233,710.00","213,683.00","315,468.00","336,527.00","318,038.00","275,347.00","265,815.00"
"12","Long Term Debt","20,202.00","13,273.00","6,336.00","19,371.00","15,855.00","60,172.00","54,135.00","50,770.00","81,835.00","75,883.00"
"13","Net Operating Cash Flow","43,890.00","(8,388.00)","103,967.00","51,010.00","42,722.00","(14,481.00)","31,435.00","34,385.00","126,099.00","56,511.00"
"14","Capital Expenditures","(31,337.00)","(14,792.00)","(11,718.00)","(50,430.00)","(21,078.00)","(73,896.00)","(22,989.00)","(31,465.00)","(15,317.00)","(12,934.00)"
"15","Total Shares Outstanding (million)","215,674.00","216,262.00","237,776.80","237,731.92","237,001.63","236,694.95","236,694.95","230,961.33","222,365.93","242,616.41"
